"Location Properties"
"Location Name = Fence Creek"
"Location ID = eedcb52e-0ba7-465c-8a88-f9905ba2800d"
""
"Report Properties"
"Start Time = 2023-06-14 10:12:20"
"Duration = 56.01:30:02"
"Readings = 8074"
"Time Offset = -04:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 1005044"
"Device Firmware = 2.32"
""
"Log Properties"
"Log Name = Log_2023-06-14_1005044_FC"
"Log Type = Linear"
"Log File Number = 3"
"Log ID = 069e0f5d-11ae-49ee-93c7-881554027ac3"
"Log Wrapping Enabled = True"
"Interval = 00:10:00"
""
""
"Date Time","Actual Conductivity (µS/cm) (1026748)","Specific Conductivity (µS/cm) (1026748)","Salinity (PSU) (1026748)","Resistivity (Ω⋅cm) (1026748)","Density (g/cm³) (1026748)","Total Dissolved Solids (ppt) (1026748)","RDO Concentration (mg/L) (1003326)","RDO Saturation (%Sat) (1003326)","Oxygen Partial Pressure (Torr) (1003326)","Chlorophyll-a Fluorescence (RFU) (1007122)","pH (pH) (982931)","pH mV (mV) (982931)","ORP (mV) (982931)","Temperature (°C) (1005044)","External Voltage (V) (1005044)","Battery Capacity (%) (1005044)","Barometric Pressure (mm Hg) (1005044)"
"2023-06-14 13:52:20","35041.5","37364.64","23.97503","28.53759","1.015933","24.28702","6.596043","86.91352","119.7845","0.02172533","7.358008","-20.48969","174.3929","21.74477","0.018","92","754.8497"
"2023-06-14 14:02:20","19.12692","20.63934","0.008286182","52282.32","0.9979656","0.01341557","8.790586","99.62139","137.4261","0.002024972","7.094759","-5.075932","185.1598","21.16343","0","92","754.8497"
"2023-06-14 14:12:20","35385.51","37584.08","24.13562","28.26015","1.016004","24.42965","6.672132","88.30862","121.6691","0.01775965","7.378709","-21.71516","167.6528","21.93731","0.027","92","754.8497"
"2023-06-14 14:22:20","34749.89","36874.92","23.63325","28.77707","1.015612","23.9687","6.650039","87.83208","121.0035","0.01903646","7.363018","-20.79964","173.0339","21.98282","0.009","92","754.8497"
"2023-06-14 14:32:20","34285.84","36297.04","23.22661","29.16656","1.015274","23.59308","6.704681","88.5321","121.9445","0.02123914","7.359216","-20.58506","165.1041","22.09898","0.009","92","754.8497"
"2023-06-14 14:42:20","33939.57","35917.18","22.95845","29.46413","1.015067","23.34617","6.721478","88.64526","122.0967","0.01793705","7.345114","-19.76013","171.4055","22.11726","0.009","92","754.8497"
"2023-06-14 14:52:20","33596.47","35541.64","22.69368","29.76503","1.014863","23.10206","6.714396","88.44382","121.8157","0.02564564","7.32723","-18.71347","171.3459","22.1346","0.009","92","754.8497"
"2023-06-14 15:02:20","33506.95","35400.16","22.59529","29.84455","1.014771","23.01011","6.764724","89.16196","122.7915","0.02306754","7.323173","-18.47982","168.1701","22.19999","0.009","92","754.8497"
"2023-06-14 15:12:20","33360.18","35201.96","22.45685","29.97586","1.01465","22.88127","6.883885","90.76012","124.9798","0.02159852","7.338401","-19.37628","151.8027","22.26071","0.009","92","754.8497"
"2023-06-14 15:22:20","33209.72","35022.29","22.33089","30.11167","1.014547","22.76449","6.866431","90.51277","124.6331","0.02059627","7.334952","-19.17601","161.7161","22.29032","0.009","92","754.8497"
