Location Properties,,,,,,,,,,,,,,,,,
"Location Name = Gold Star Beach, NY",,,,,,,,,,,,,,,,,
Location ID = ec19e1b1-9de7-4230-9910-8f32e59cfdab,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Report Properties,,,,,,,,,,,,,,,,,
Start Time = 2023-09-26 09:54:55,,,,,,,,,,,,,,,,,
Duration = 19.23:59:23,,,,,,,,,,,,,,,,,
Readings = 1442,,,,,,,,,,,,,,,,,
Time Offset = -04:00:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Instrument Properties,,,,,,,,,,,,,,,,,
Device Model = Aqua TROLL 600,,,,,,,,,,,,,,,,,
Device SN = 1005052,,,,,,,,,,,,,,,,,
Device Firmware = 2.32,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Log Properties,,,,,,,,,,,,,,,,,
Log Name = GOLD_Log_2023-08-14,,,,,,,,,,,,,,,,,
Log Type = Linear,,,,,,,,,,,,,,,,,
Log File Number = 6,,,,,,,,,,,,,,,,,
Log ID = 951bf6ca-e9fc-4430-ae31-633b8b5ead18,,,,,,,,,,,,,,,,,
Log Wrapping Enabled = True,,,,,,,,,,,,,,,,,
Interval = 00:20:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Date Time,Actual Conductivity (µS/cm) (1024259),Specific Conductivity (µS/cm) (1024259),Salinity (PSU) (1024259),Resistivity (Ω⋅cm) (1024259),Density (g/cm³) (1024259),Total Dissolved Solids (ppt) (1024259),RDO Concentration (mg/L) (1003691),RDO Saturation (%Sat) (1003691),Oxygen Partial Pressure (Torr) (1003691),Chlorophyll-a Fluorescence (RFU) (994333),pH (pH) (982936),pH mV (mV) (982936),ORP (mV) (982936),Temperature (°C) (1005052),External Voltage (V) (1005052),Battery Capacity (%) (1005052),Barometric Pressure (mm Hg) (1005052)
9/26/2023 9:54,37.19952,45.09144,0.02008317,26882.07,0.9989869,0.02930944,10.10165,102.0772,142.3167,0.03601939,6.546322,19.82927,-12.46707,15.83663,0,37,759.4498
9/26/2023 10:12,7.765133,9.448931,0.003102086,128780.8,0.9990003,0.006141805,10.27017,101.6396,144.1913,0.02340991,6.774686,6.730556,44.64133,15.67017,0,34,772.5316
9/26/2023 10:14,5.98757,7.294756,0.002158961,167012.7,0.9990078,0.004741592,10.26684,101.4781,143.992,0.02139767,6.697937,11.127,54.22813,15.61805,0,99,772.5092
9/26/2023 10:34,33495.13,38157.31,24.44172,29.85509,1.017067,24.80225,7.125252,86.68864,122.558,0.02527886,7.785088,-51.69392,42.61238,18.60297,0,99,772.5092
9/26/2023 10:54,33583.53,38258.99,24.5137,29.7765,1.017122,24.86835,7.00661,85.27992,120.5666,0.0274866,7.769689,-50.80223,48.46317,18.6018,0,99,772.5092
9/26/2023 11:14,33602.76,38314.86,24.55178,29.75946,1.017161,24.90466,7.008044,85.25021,120.5311,0.03138769,7.771418,-50.89521,45.54016,18.56107,0,99,772.5092
9/26/2023 11:34,33735.84,38440.56,24.64203,29.64206,1.017222,24.98637,6.90581,84.10201,118.9028,0.03363669,7.758762,-50.16804,47.78845,18.59217,0,99,772.5092
9/26/2023 11:54,33728.65,38480.43,24.66815,29.64839,1.017256,25.01228,6.878113,83.68565,118.3232,0.03369676,7.743526,-49.27635,47.10419,18.53478,0,99,772.5092
9/26/2023 12:14,34254.58,39014.88,25.05039,29.19318,1.017528,25.35967,6.845655,83.60455,118.1964,0.02686185,7.761216,-50.31347,52.76901,18.61191,0,99,772.5092
9/26/2023 12:34,34386.33,39123.89,25.12969,29.08133,1.017577,25.43053,6.880178,84.14368,118.9509,0.01894823,7.76029,-50.26817,47.80275,18.66014,0,99,772.5092
9/26/2023 12:54,34433.03,39178.89,25.1687,29.04188,1.017608,25.46628,6.961063,85.14909,120.3726,0.02236981,7.76742,-50.68064,44.00237,18.65795,0,99,772.5092
9/26/2023 13:14,33918.66,38661.56,24.79821,29.4823,1.017345,25.13001,6.822546,83.14149,117.5472,0.0333031,7.727257,-48.34175,44.99895,18.5771,0,99,772.5092
9/26/2023 13:34,34186.62,38946.83,25.00163,29.25121,1.017494,25.31544,6.868076,83.83625,118.5257,0.03255427,7.741809,-49.18814,40.36409,18.60088,0,99,772.5092
9/26/2023 13:54,33825.11,38588.59,24.74494,29.56384,1.017313,25.08258,6.834396,83.1954,117.6296,0.02259136,7.72733,-48.33937,39.01465,18.53703,0,99,772.5092
9/26/2023 14:14,33523.75,38279.59,24.52433,29.8296,1.017155,24.88173,6.810034,82.72343,116.9688,0.02183505,7.733795,-48.70653,45.21353,18.49532,0,99,772.5092
9/26/2023 14:34,33331.62,38121.94,24.40991,30.00154,1.017085,24.77926,7.057681,85.55086,120.9785,0.02476717,7.738707,-48.97833,62.16508,18.42106,0,99,772.5092
9/26/2023 14:54,33269.36,38067.84,24.37086,30.05769,1.01706,24.7441,7.10353,86.05256,121.6913,0.02976687,7.740745,-49.09277,58.29794,18.40047,0,99,772.5092
9/26/2023 15:14,33327.81,38137.54,24.42006,30.00497,1.017099,24.7894,7.094306,85.96049,121.5616,0.03428707,7.748668,-49.55053,59.62115,18.3971,0,99,772.5092
9/26/2023 15:34,33279.05,38135.83,24.4164,30.04893,1.017111,24.78829,7.020758,84.9612,120.1587,0.03293076,7.742592,-49.18814,62.30814,18.33222,0,99,772.5092
9/26/2023 15:54,32986.05,37897.61,24.24341,30.31585,1.017006,24.63344,7.159179,86.3507,122.1426,0.03921236,7.720584,-47.89591,67.0479,18.21462,0,99,772.5092
9/26/2023 16:14,32935.96,37964.32,24.28486,30.36195,1.017072,24.67681,7.174152,86.30347,122.0994,0.03015431,7.706732,-47.07098,65.92734,18.06547,0,99,772.5092
9/26/2023 16:34,31331.58,36043.91,22.93524,31.91668,1.016024,23.42854,7.21628,86.2606,122.0246,0.03007428,7.719887,-47.84584,61.77646,18.15504,0,99,772.5092
9/26/2023 16:54,31547.62,36225.11,23.06551,31.69812,1.016104,23.54632,7.183426,86.07574,121.7497,0.03645637,7.725832,-48.20347,63.67429,18.23964,0,99,772.5092
