"type","durationMinutes","startTime","endTime","startNum","endNum","eventDO"
"Moderate",100.000000002279,"2023-08-29 15:40:00","2023-08-29 17:20:00",53.69494,53.69513,2.59655627272727
"Moderate",259.999999999951,"2023-08-30 02:30:00","2023-08-30 06:50:00",53.69618,53.69667,2.11491314814815
"Moderate",230.000000000388,"2023-08-30 15:10:00","2023-08-30 19:00:00",53.69762,53.69806,2.77575954166667
"Moderate",550.0000000032,"2023-08-30 23:00:00","2023-08-31 08:10:00",53.69852,53.69956,2.161808
"Moderate",200.000000000824,"2023-08-31 16:10:00","2023-08-31 19:30:00",53.70048,53.70086,2.88627114285714
"Moderate",360.000000002231,"2023-09-01 02:30:00","2023-09-01 08:30:00",53.70166,53.70234,2.45277102702703
"Moderate",149.999999997817,"2023-09-01 18:10:00","2023-09-01 20:40:00",53.70344,53.70373,2.2299041875
"Moderate",460.000000000775,"2023-09-02 01:30:00","2023-09-02 09:10:00",53.70428,53.70516,2.58615721276596
"Moderate",169.999999997526,"2023-09-02 18:50:00","2023-09-02 21:40:00",53.70626,53.70658,2.14624333333333
"Moderate",489.999999996604,"2023-09-03 02:00:00","2023-09-03 10:10:00",53.70708,53.70801,2.12070488
"Moderate",229.999999992918,"2023-09-03 18:20:00","2023-09-03 22:10:00",53.70894,53.70938,2.21974429166667
"Moderate",450.000000000921,"2023-09-04 03:00:00","2023-09-04 10:30:00",53.70993,53.71079,2.24302093478261
"Moderate",230.000000000388,"2023-09-04 19:20:00","2023-09-04 23:10:00",53.7118,53.71223,1.93667070833333
"Moderate",NA,"2023-09-05 03:50:00",NA,53.71277,NA,NA
"Marginal",110.000000002134,"2023-08-07 22:30:00","2023-08-08 00:20:00",53.63545,53.63565,3.51816341666667
"Marginal",130.000000001843,"2023-08-08 23:20:00","2023-08-09 01:30:00",53.63828,53.63853,2.88516978571429
"Marginal",250.000000000097,"2023-08-09 23:10:00","2023-08-10 03:20:00",53.641,53.64148,2.74343392307692
"Marginal",140.000000001697,"2023-08-10 07:20:00","2023-08-10 09:40:00",53.64193,53.6422,3.21420833333333
"Marginal",130.000000005577,"2023-08-11 01:10:00","2023-08-11 03:20:00",53.64397,53.64422,2.71448328571429
"Marginal",140.000000001697,"2023-08-12 02:20:00","2023-08-12 04:40:00",53.64684,53.64711,2.863888
"Marginal",130.000000001843,"2023-08-13 22:40:00","2023-08-14 00:50:00",53.6519,53.65215,3.30250507142857
"Marginal",230.000000000388,"2023-08-14 02:50:00","2023-08-14 06:40:00",53.65238,53.65282,2.67201554166667
"Marginal",170.000000001261,"2023-08-16 04:20:00","2023-08-16 07:10:00",53.65803,53.65835,2.8929995
"Marginal",180.000000001115,"2023-08-17 04:50:00","2023-08-17 07:50:00",53.66083,53.66117,2.79069868421053
"Marginal",209.999999996944,"2023-08-19 05:20:00","2023-08-19 08:50:00",53.66636,53.66676,3.03874377272727
"Marginal",230.000000004122,"2023-08-20 06:00:00","2023-08-20 09:50:00",53.66918,53.66962,3.12003516666667
"Marginal",70.000000002716,"2023-08-20 20:40:00","2023-08-20 21:50:00",53.67085,53.67099,3.127666375
"Marginal",200.000000000824,"2023-08-21 06:40:00","2023-08-21 10:00:00",53.67199,53.67237,3.06891342857143
"Marginal",120.000000001988,"2023-08-21 20:40:00","2023-08-21 22:40:00",53.67359,53.67382,2.78075769230769
"Marginal",430.000000001212,"2023-08-22 03:40:00","2023-08-22 10:50:00",53.67439,53.67521,3.10523590909091
"Marginal",100.000000002279,"2023-08-22 21:40:00","2023-08-22 23:20:00",53.67645,53.67664,2.52173709090909
"Marginal",79.9999999988358,"2023-08-23 04:40:00","2023-08-23 06:00:00",53.67725,53.6774,3.30266644444444
"Marginal",230.000000000388,"2023-08-23 07:20:00","2023-08-23 11:10:00",53.67755,53.67799,3.20145954166667
"Marginal",210.000000004413,"2023-08-23 20:50:00","2023-08-24 00:20:00",53.67909,53.67949,2.943278
"Marginal",419.999999997623,"2023-08-24 05:30:00","2023-08-24 12:30:00",53.68008,53.68088,2.90545486046512
"Marginal",359.999999998496,"2023-08-24 19:50:00","2023-08-25 01:50:00",53.68172,53.6824,3.0232557027027
"Marginal",400.000000001648,"2023-08-25 06:20:00","2023-08-25 13:00:00",53.68291,53.68368,2.83082317073171
"Marginal",340.000000002522,"2023-08-25 20:40:00","2023-08-26 02:20:00",53.68455,53.6852,2.85976965714286
"Marginal",440.000000001066,"2023-08-26 07:20:00","2023-08-26 14:40:00",53.68577,53.68661,3.28107335555556
"Marginal",289.99999999578,"2023-08-26 22:50:00","2023-08-27 03:40:00",53.68754,53.68809,2.5909567
"Marginal",209.999999996944,"2023-08-28 01:00:00","2023-08-28 04:30:00",53.69053,53.69092,2.165992
"Marginal",520.000000003637,"2023-08-28 21:40:00","2023-08-29 06:20:00",53.69288,53.69387,2.68200483018868
"Marginal",459.999999997041,"2023-08-29 10:00:00","2023-08-29 17:40:00",53.69429,53.69517,3.16132093617021
"Marginal",489.999999996604,"2023-08-29 22:50:00","2023-08-30 07:00:00",53.69576,53.69669,2.58757478
"Marginal",490.000000000339,"2023-08-30 11:00:00","2023-08-30 19:10:00",53.69715,53.69808,3.0145227
"Marginal",630.000000002036,"2023-08-30 21:50:00","2023-08-31 08:20:00",53.69838,53.69958,2.30545828125
"Marginal",59.9999999991269,"2023-08-31 12:00:00","2023-08-31 13:00:00",53.7,53.70011,2.56139128571429
"Marginal",309.999999999224,"2023-08-31 14:20:00","2023-08-31 19:30:00",53.70027,53.70086,3.08321540625
"Marginal",490.000000000339,"2023-09-01 00:30:00","2023-09-01 08:40:00",53.70143,53.70236,2.60152316
"Marginal",319.999999995343,"2023-09-01 15:20:00","2023-09-01 20:40:00",53.70312,53.70373,2.80421633333333
"Marginal",490.000000000339,"2023-09-02 01:20:00","2023-09-02 09:30:00",53.70426,53.70519,2.6204926
"Marginal",269.999999999806,"2023-09-02 17:20:00","2023-09-02 21:50:00",53.70609,53.7066,2.58602560714286
"Marginal",500.000000000193,"2023-09-03 02:00:00","2023-09-03 10:20:00",53.70708,53.70803,2.14162501960784
"Marginal",290.000000003249,"2023-09-03 17:40:00","2023-09-03 22:30:00",53.70887,53.70942,2.4355296
"Marginal",480.000000004219,"2023-09-04 02:40:00","2023-09-04 10:40:00",53.70989,53.71081,2.30626989795918
"Marginal",470.000000004364,"2023-09-04 15:30:00","2023-09-04 23:20:00",53.71136,53.71225,2.6022288125
"Marginal",NA,"2023-09-05 03:30:00",NA,53.71273,NA,NA
"Sub-Optimal",260.000000003686,"2023-08-07 20:40:00","2023-08-08 01:00:00",53.63524,53.63573,4.03216007407407
"Sub-Optimal",420.000000005092,"2023-08-08 05:40:00","2023-08-08 12:40:00",53.63626,53.63706,4.2786233255814
"Sub-Optimal",259.999999996217,"2023-08-08 22:20:00","2023-08-09 02:40:00",53.63817,53.63866,3.54103181481481
"Sub-Optimal",410.000000001503,"2023-08-09 04:30:00","2023-08-09 11:20:00",53.63887,53.63965,4.11248376190476
"Sub-Optimal",1349.99999999903,"2023-08-09 16:20:00","2023-08-10 14:50:00",53.64022,53.64279,3.55396413235294
"Sub-Optimal",339.999999995052,"2023-08-10 22:40:00","2023-08-11 04:20:00",53.64368,53.64433,3.6433384
"Sub-Optimal",510.000000003782,"2023-08-11 20:50:00","2023-08-12 05:20:00",53.64621,53.64718,3.88309792307692
"Sub-Optimal",190.00000000097,"2023-08-13 02:50:00","2023-08-13 06:00:00",53.64964,53.65,3.82772615
"Sub-Optimal",600.000000002473,"2023-08-13 21:50:00","2023-08-14 07:50:00",53.65181,53.65295,3.35136949180328
"Sub-Optimal",189.999999997235,"2023-08-15 02:30:00","2023-08-15 05:40:00",53.65508,53.65544,4.43806645
"Sub-Optimal",309.999999999224,"2023-08-15 14:20:00","2023-08-15 19:30:00",53.65643,53.65702,4.49331784375
"Sub-Optimal",479.99999999675,"2023-08-16 00:00:00","2023-08-16 08:00:00",53.65753,53.65845,3.8083966122449
"Sub-Optimal",379.999999998205,"2023-08-17 02:30:00","2023-08-17 08:50:00",53.66056,53.66128,3.56237297435897
"Sub-Optimal",169.999999997526,"2023-08-17 17:10:00","2023-08-17 20:00:00",53.66223,53.66256,4.52079577777778
"Sub-Optimal",279.999999995925,"2023-08-18 03:20:00","2023-08-18 08:00:00",53.66339,53.66393,4.2251184137931
"Sub-Optimal",140.000000001697,"2023-08-18 18:40:00","2023-08-18 21:00:00",53.66514,53.66541,4.31213086666667
"Sub-Optimal",469.999999996895,"2023-08-19 01:50:00","2023-08-19 09:40:00",53.66596,53.66686,3.56885810416667
"Sub-Optimal",180.000000001115,"2023-08-19 19:00:00","2023-08-19 22:00:00",53.66792,53.66826,3.94798247368421
"Sub-Optimal",460.000000000775,"2023-08-20 02:40:00","2023-08-20 10:20:00",53.6688,53.66967,3.60682685106383
"Sub-Optimal",149.999999997817,"2023-08-20 19:40:00","2023-08-20 22:10:00",53.67074,53.67102,3.730813625
"Sub-Optimal",329.999999998932,"2023-08-21 04:50:00","2023-08-21 10:20:00",53.67178,53.67241,3.50891320588235
"Sub-Optimal",150.000000001552,"2023-08-21 20:10:00","2023-08-21 22:40:00",53.67354,53.67382,3.059916625
"Sub-Optimal",510.000000003782,"2023-08-22 02:40:00","2023-08-22 11:10:00",53.67428,53.67525,3.26633982692308
"Sub-Optimal",249.999999996362,"2023-08-22 19:50:00","2023-08-23 00:00:00",53.67624,53.67671,3.29476257692308
"Sub-Optimal",479.99999999675,"2023-08-23 03:50:00","2023-08-23 11:50:00",53.67715,53.67806,3.4464152244898
"Sub-Optimal",500.000000000193,"2023-08-23 16:40:00","2023-08-24 01:00:00",53.67861,53.67957,3.88010056862745
"Sub-Optimal",539.999999999611,"2023-08-24 04:30:00","2023-08-24 13:30:00",53.67997,53.68099,3.21871523636364
"Sub-Optimal",560.000000003055,"2023-08-24 17:00:00","2023-08-25 02:20:00",53.68139,53.68246,3.34934280701754
"Sub-Optimal",480.000000004219,"2023-08-25 05:40:00","2023-08-25 13:40:00",53.68284,53.68375,3.05168389795918
"Sub-Optimal",1230.00000000077,"2023-08-25 18:30:00","2023-08-26 15:00:00",53.6843,53.68664,3.50125272580645
"Sub-Optimal",509.999999996313,"2023-08-26 19:40:00","2023-08-27 04:10:00",53.68718,53.68815,3.09921067307692
"Sub-Optimal",490.000000000339,"2023-08-27 07:30:00","2023-08-27 15:40:00",53.68853,53.68946,3.9141085
"Sub-Optimal",509.999999996313,"2023-08-27 21:10:00","2023-08-28 05:40:00",53.69009,53.69106,3.45176575
"Sub-Optimal",430.000000004947,"2023-08-28 09:40:00","2023-08-28 16:50:00",53.69151,53.69233,4.16968081818182
"Sub-Optimal",590.000000002618,"2023-08-28 20:40:00","2023-08-29 06:30:00",53.69277,53.69389,2.88042368333333
"Sub-Optimal",550.0000000032,"2023-08-29 08:50:00","2023-08-29 18:00:00",53.69416,53.69521,3.33941346428571
"Sub-Optimal",560.000000003055,"2023-08-29 22:10:00","2023-08-30 07:30:00",53.69568,53.69675,2.77889094736842
"Sub-Optimal",579.999999999029,"2023-08-30 09:40:00","2023-08-30 19:20:00",53.69699,53.6981,3.22919940677966
"Sub-Optimal",1389.99999999845,"2023-08-30 21:00:00","2023-08-31 20:10:00",53.69829,53.70093,3.00859673571429
"Sub-Optimal",570.000000002909,"2023-08-31 23:50:00","2023-09-01 09:20:00",53.70135,53.70244,2.849347
"Sub-Optimal",529.999999996022,"2023-09-01 12:10:00","2023-09-01 21:00:00",53.70276,53.70377,3.24061961111111
"Sub-Optimal",529.999999996022,"2023-09-02 01:00:00","2023-09-02 09:50:00",53.70422,53.70523,2.7390397037037
"Sub-Optimal",529.999999999757,"2023-09-02 13:30:00","2023-09-02 22:20:00",53.70565,53.70666,3.3075397037037
"Sub-Optimal",599.999999998738,"2023-09-03 00:40:00","2023-09-03 10:40:00",53.70693,53.70807,2.51766109836066
"Sub-Optimal",530.000000007226,"2023-09-03 14:00:00","2023-09-03 22:50:00",53.70845,53.70946,2.95736694444444
"Sub-Optimal",539.999999999611,"2023-09-04 02:00:00","2023-09-04 11:00:00",53.70982,53.71084,2.53949312727273
"Sub-Optimal",539.999999999611,"2023-09-04 14:50:00","2023-09-04 23:50:00",53.71128,53.71231,2.76559712727273
"Sub-Optimal",NA,"2023-09-05 02:50:00",NA,53.71265,NA,NA
