"type","durationMinutes","startTime","endTime","startNum","endNum","eventDO"
"Sub-Optimal",320.000000002813,"2023-08-16 02:32:22","2023-08-16 07:52:22",53.65782,53.65843,3.35030584848485
"Sub-Optimal",220.000000000533,"2023-08-16 16:12:22","2023-08-16 19:52:22",53.65938,53.6598,4.15840669565217
"Sub-Optimal",259.999999996217,"2023-08-17 04:12:22","2023-08-17 08:32:22",53.66075,53.66125,3.51165877777778
"Sub-Optimal",189.999999997235,"2023-08-17 17:12:22","2023-08-17 20:22:22",53.66224,53.6626,4.0311888
"Sub-Optimal",199.99999999709,"2023-08-18 04:12:22","2023-08-18 07:32:22",53.66349,53.66387,3.88024004761905
"Sub-Optimal",280.000000003395,"2023-08-18 17:02:22","2023-08-18 21:42:22",53.66496,53.66549,4.25143910344828
"Sub-Optimal",300.000000006838,"2023-08-19 04:42:22","2023-08-19 09:42:22",53.66629,53.66686,4.37298358064516
"Sub-Optimal",230.000000000388,"2023-08-19 18:32:22","2023-08-19 22:22:22",53.66787,53.66831,4.181310875
"Sub-Optimal",280.000000003395,"2023-08-20 05:32:22","2023-08-20 10:12:22",53.66913,53.66966,4.5181605862069
"Sub-Optimal",240.000000000242,"2023-08-20 19:02:22","2023-08-20 23:02:22",53.67067,53.67112,4.02125336
"Sub-Optimal",279.99999999966,"2023-08-21 06:02:22","2023-08-21 10:42:22",53.67192,53.67246,4.38423220689655
"Sub-Optimal",240.000000000242,"2023-08-21 19:32:22","2023-08-21 23:32:22",53.67346,53.67392,3.64001968
"Sub-Optimal",219.999999996799,"2023-08-22 07:22:22","2023-08-22 11:02:22",53.67481,53.67523,4.57981608695652
"Sub-Optimal",219.999999996799,"2023-08-22 20:42:22","2023-08-23 00:22:22",53.67634,53.67675,3.67138582608696
"Sub-Optimal",250.000000003831,"2023-08-23 07:32:22","2023-08-23 11:42:22",53.67757,53.67805,4.12790807692308
"Sub-Optimal",220.000000000533,"2023-08-23 21:22:22","2023-08-24 01:02:22",53.67915,53.67957,3.78972952173913
"Sub-Optimal",250.000000000097,"2023-08-24 08:32:22","2023-08-24 12:42:22",53.68043,53.6809,4.20907203846154
"Sub-Optimal",240.000000003977,"2023-08-24 21:52:22","2023-08-25 01:52:22",53.68195,53.68241,4.28385708
"Sub-Optimal",89.9999999986903,"2023-08-25 11:52:22","2023-08-25 13:22:22",53.68355,53.68372,4.7733723
"Sub-Optimal",319.999999995343,"2023-08-25 21:42:22","2023-08-26 03:02:22",53.68467,53.68528,3.62933966666667
"Sub-Optimal",259.999999996217,"2023-08-26 10:12:22","2023-08-26 14:32:22",53.6861,53.68659,4.00471385185185
"Sub-Optimal",300.000000003104,"2023-08-26 23:22:22","2023-08-27 04:22:22",53.6876,53.68817,3.43390519354839
"Sub-Optimal",240.000000003977,"2023-08-27 11:42:22","2023-08-27 15:42:22",53.68901,53.68946,4.15269316
"Sub-Optimal",279.999999995925,"2023-08-28 00:42:22","2023-08-28 05:22:22",53.69049,53.69102,3.416842
"Sub-Optimal",169.999999997526,"2023-08-28 13:02:22","2023-08-28 15:52:22",53.6919,53.69222,4.55278122222222
"Sub-Optimal",269.999999999806,"2023-08-29 01:52:22","2023-08-29 06:22:22",53.69336,53.69388,3.80813757142857
"Sub-Optimal",170.000000001261,"2023-08-29 15:22:22","2023-08-29 18:12:22",53.69491,53.69523,4.57614
"Sub-Optimal",299.999999995634,"2023-08-30 02:12:22","2023-08-30 07:12:22",53.69614,53.69671,3.64749122580645
"Sub-Optimal",240.000000000242,"2023-08-30 15:12:22","2023-08-30 19:12:22",53.69763,53.69808,4.1496006
"Sub-Optimal",319.999999999078,"2023-08-31 02:42:22","2023-08-31 08:02:22",53.69894,53.69955,3.61888345454545
"Sub-Optimal",99.9999999985448,"2023-08-31 18:32:22","2023-08-31 20:12:22",53.70075,53.70094,4.32804727272727
"Sub-Optimal",280.000000003395,"2023-09-01 04:02:22","2023-09-01 08:42:22",53.70183,53.70236,4.29836444827586
"Sub-Optimal",99.9999999985448,"2023-09-01 19:32:22","2023-09-01 21:12:22",53.7036,53.70379,4.26422409090909
"Sub-Optimal",269.999999999806,"2023-09-02 05:02:22","2023-09-02 09:32:22",53.70468,53.7052,4.28488278571429
"Sub-Optimal",140.000000001697,"2023-09-02 19:52:22","2023-09-02 22:12:22",53.70638,53.70664,4.21618966666667
"Sub-Optimal",289.999999999515,"2023-09-03 05:22:22","2023-09-03 10:12:22",53.70746,53.70801,3.83913223333333
"Sub-Optimal",230.000000000388,"2023-09-03 19:02:22","2023-09-03 22:52:22",53.70902,53.70946,3.54166133333333
"Sub-Optimal",269.999999999806,"2023-09-04 06:12:22","2023-09-04 10:42:22",53.7103,53.71081,3.62562064285714
"Sub-Optimal",230.000000000388,"2023-09-04 19:52:22","2023-09-04 23:42:22",53.71186,53.7123,3.57054258333333
"Sub-Optimal",259.999999996217,"2023-09-05 07:02:22","2023-09-05 11:22:22",53.71313,53.71363,3.6100567037037
"Sub-Optimal",240.000000003977,"2023-09-05 20:22:22","2023-09-06 00:22:22",53.71465,53.71511,3.29254496
"Sub-Optimal",NA,"2023-09-06 08:02:22",NA,53.71599,NA,NA
