"Location Properties"
"Location Name = Gold Star Beach, NY"
"Location ID = ec19e1b1-9de7-4230-9910-8f32e59cfdab"
""
"Report Properties"
"Start Time = 2024-09-16 10:50:10"
"Duration = 28.23:30:03"
"Readings = 1392"
"Time Offset = -04:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 1005052"
"Device Firmware = 2.32"
""
"Log Properties"
"Log Name = Log_0624GOLD"
"Log Type = Linear"
"Log File Number = 9"
"Log ID = b5c2cf2d-2d6c-4d2d-a0ff-11326b002e59"
"Log Wrapping Enabled = True"
"Interval = 00:30:00"
""
""
"Date Time","Chlorophyll-a Fluorescence (RFU) (994333)","pH (pH) (1111279)","pH mV (mV) (1111279)","ORP (mV) (1111279)","Actual Conductivity (µS/cm) (1024259)","Specific Conductivity (µS/cm) (1024259)","Salinity (PSU) (1024259)","Resistivity (Ω⋅cm) (1024259)","Density (g/cm³) (1024259)","Total Dissolved Solids (ppt) (1024259)","RDO Concentration (mg/L) (1003691)","RDO Saturation (%Sat) (1003691)","Oxygen Partial Pressure (Torr) (1003691)","Temperature (°C) (1005052)","External Voltage (V) (1005052)","Battery Capacity (%) (1005052)","Barometric Pressure (mm Hg) (1005052)"
"2024-09-23 20:50:11","1.621639","7.6868544","-64.201355","183.59764","36907.156","39909.707","25.771374","27.095016","1.0174707","25.941309","7.662247","98.37359","138.623","21.061068","0.009","97","772.6816"
"2024-09-23 21:20:11","0.7627399","7.62027","-60.3199","187.65076","36999.812","39987.12","25.827633","27.027164","1.0175062","25.991629","6.927532","89.01526","125.430466","21.088652","0.009","97","772.6816"
"2024-09-23 21:50:11","1.4825767","7.685078","-64.115524","177.2557","37116.91","40068.6","25.887627","26.941898","1.0175376","26.044592","7.0558405","90.78651","127.91563","21.14314","0.009","97","772.6816"
"2024-09-23 22:20:11","1.6499656","7.670086","-63.242912","180.46005","37177.203","40122.73","25.926813","26.898205","1.0175638","26.079775","7.2903256","93.848","132.22647","21.156393","0.009","97","772.6816"
"2024-09-23 22:50:11","0.9590682","7.5939198","-58.77018","183.52611","36669.01","39675.92","25.603188","27.270983","1.0173508","25.789349","7.3060617","93.65838","131.98439","21.032106","0","97","772.6816"
"2024-09-23 23:20:11","1.3549268","7.5699873","-57.36351","190.06355","36546.77","39584.227","25.536129","27.3622","1.0173128","25.729748","7.2744045","93.13063","131.2506","20.982512","0.009","97","772.6816"
"2024-09-23 23:50:11","0.8848657","7.6322355","-61.016083","186.31084","36991.62","39987.938","25.827871","27.03315","1.0175093","25.992159","6.7172894","86.29526","121.59989","21.076939","0.009","97","772.6816"
"2024-09-24 00:20:11","1.5462096","7.6182466","-60.186386","184.48933","36886.41","39926.5","25.781979","27.110256","1.0174911","25.952227","7.094632","91.01215","128.25893","21.013498","0","97","772.6816"
"2024-09-24 00:50:11","1.1820596","7.6427774","-61.645508","184.95662","37127.363","40079.38","25.89537","26.934313","1.0175433","26.051598","7.125273","91.685135","129.18166","21.143757","0","97","772.6816"
"2024-09-24 01:20:11","1.3983383","7.663007","-62.804222","187.24068","36973.684","40000.754","25.835888","27.046265","1.0175257","26.00049","7.2024384","92.46588","130.30276","21.037943","0","97","772.6816"
"2024-09-24 01:50:11","1.2076765","7.6594834","-62.646866","175.57724","37656.766","40549.45","26.236155","26.555653","1.0177699","26.357141","7.0373464","90.936714","128.10327","21.265068","0.009","97","772.6816"
"2024-09-24 02:20:11","1.75725","7.6572666","-62.494278","180.00706","37713.05","40701.066","26.341774","26.51602","1.0178783","26.455692","6.945957","89.63246","126.28705","21.156353","0","97","772.6816"
"2024-09-24 02:50:11","1.5432105","7.642241","-61.602592","178.11879","37662.75","40703.855","26.34171","26.551434","1.0178959","26.457506","6.690699","86.230896","121.507095","21.08833","0.009","97","772.6816"
"2024-09-24 03:20:11","1.3789437","7.630029","-60.88257","181.95256","37622.26","40688.66","26.329756","26.580008","1.0178957","26.44763","6.6092224","85.12158","119.95019","21.054321","0.009","97","772.6816"
"2024-09-24 03:50:11","1.0332619","7.6419683","-61.593056","174.23256","37766.42","40790.184","26.404655","26.478548","1.0179358","26.51362","6.7957196","87.66583","123.52328","21.118868","0.009","97","772.6816"
"2024-09-24 04:20:11","1.0630034","7.637206","-61.302185","173.33134","37708.645","40779.527","26.39511","26.519117","1.0179445","26.506693","6.76549","87.172485","122.83968","21.057356","0.009","97","772.6816"
"2024-09-24 04:50:11","0.88050365","7.650977","-62.098503","173.87492","37693.586","40793.52","26.404058","26.529713","1.0179605","26.515789","6.88741","88.68954","124.984276","21.021423","0","97","772.6816"
"2024-09-24 05:20:11","0.77415663","7.6370707","-61.28311","168.77754","37661.96","40774.168","26.389612","26.55199","1.0179542","26.50321","6.760225","87.01621","122.62948","21.003773","0.009","97","772.6816"
"2024-09-24 05:50:11","0.55574614","7.6152506","-60.014725","158.99284","37603.504","40689.434","26.329538","26.593266","1.017902","26.448132","6.610639","85.10068","119.925316","21.029264","0.009","97","772.6816"
"2024-09-24 06:20:11","0.9331679","7.6087346","-59.64279","173.82248","37780.133","40845.574","26.442974","26.468939","1.0179772","26.549623","6.4875007","83.634575","117.8518","21.070704","0.009","97","772.6816"
"2024-09-24 06:50:11","0.6786232","7.5604606","-56.824684","177.4083","37750.484","40812.812","26.419458","26.489727","1.0179591","26.52833","6.0591035","78.1023","110.055984","21.071545","0.009","97","772.6816"
"2024-09-24 07:20:11","1.2932562","7.6028643","-59.304237","174.59972","37831.78","40883.93","26.471172","26.432802","1.0179933","26.574554","6.452047","83.22297","117.2681","21.091415","0.009","97","772.6816"
"2024-09-24 07:50:11","0.58502954","7.546464","-55.994987","181.27068","37527.863","40627.57","26.284393","26.646868","1.017874","26.40792","6.4256077","82.660614","116.490944","21.005463","0.009","97","772.6816"
"2024-09-24 08:20:11","0.8136425","7.5654345","-57.115555","179.82585","37769.184","40830.84","26.432493","26.476612","1.0179684","26.540047","6.2890167","81.075905","114.24572","21.074139","0","97","772.6816"
"2024-09-24 08:50:11","0.87860054","7.525454","-54.721832","181.27068","36875.418","40130.113","25.919884","27.118338","1.0176624","26.084574","6.192618","79.12532","111.55114","20.753738","0","97","772.6816"
"2024-09-24 09:20:11","1.5126253","7.4900675","-52.64759","189.30061","36782.273","40077.965","25.880692","27.18701","1.0176477","26.050676","5.9601135","76.05386","107.23047","20.694658","0","97","772.6816"
"2024-09-24 09:50:11","1.5203596","7.430129","-49.114227","186.28224","36062.2","39482.957","25.447952","27.729868","1.0173782","25.663923","6.3087463","79.955414","112.770004","20.463934","0","97","772.6816"
"2024-09-24 10:20:11","0.3969057","7.492371","-52.752495","190.71205","36600.19","40015.895","25.831104","27.322262","1.017652","26.010332","6.326969","80.4674","113.48087","20.530958","0","97","772.6816"
"2024-09-24 10:50:11","0.3991156","7.4170265","-48.332214","191.74678","35938.805","39441.316","25.414639","27.825077","1.0173815","25.636856","6.340057","80.16744","113.08789","20.350622","0","97","772.6816"
"2024-09-24 11:20:11","0.48999116","7.559521","-56.610107","185.86263","36253.324","39875.98","25.72175","27.583677","1.0176414","25.919388","6.7656164","85.53292","120.675575","20.243555","0","97","772.6816"
"2024-09-24 11:50:11","0.38243303","7.5720444","-57.3349","179.55406","36253.516","39894.316","25.734156","27.583532","1.0176563","25.931307","6.739862","85.17916","120.18024","20.221928","0","97","772.6816"
"2024-09-24 12:20:11","0.62813467","7.5804653","-57.85942","184.42256","36397.82","39907.055","25.74892","27.474173","1.0176237","25.939585","6.7524543","85.62269","120.77527","20.396063","0","97","772.6816"
"2024-09-24 12:50:11","0.8360843","7.596608","-58.77495","176.01115","36273.855","39874.363","25.721537","27.568066","1.0176342","25.918337","6.824502","86.32366","121.78607","20.272448","0","97","772.6816"
"2024-09-24 13:20:11","1.1446927","7.5937595","-58.612823","180.27885","36268.08","39852.39","25.706436","27.572456","1.017618","25.904055","6.9796185","88.30843","124.58282","20.291115","0","97","772.6816"
"2024-09-24 13:50:11","0.83608574","7.5970693","-58.908463","182.72026","37388.465","40645.348","26.2909","26.746218","1.0179306","26.419476","6.5848937","84.400505","118.97901","20.80475","0","97","772.6816"
"2024-09-24 14:20:11","1.2396464","7.610851","-59.70478","189.91573","37476.824","40772.78","26.381207","26.683157","1.0180087","26.502308","6.80544","87.21408","122.95215","20.767685","0.009","97","772.6816"
"2024-09-24 14:50:11","0.5119353","7.6034236","-59.275627","184.33675","37479.08","40758.387","26.371498","26.681553","1.0179962","26.492952","6.89452","88.38296","124.59628","20.787579","0","97","772.6816"
"2024-09-24 15:20:11","0.53055763","7.616093","-60.02903","191.55605","37581.15","40809.305","26.410307","26.609085","1.0180074","26.526049","6.9249716","88.90964","125.325356","20.858456","0.009","97","772.6816"
"2024-09-24 15:50:11","0.5415634","7.669688","-63.171387","182.9539","37812.555","40998.465","26.54852","26.446243","1.0180933","26.649004","7.1150365","91.547035","129.02876","20.931515","0","97","772.6816"
"2024-09-24 16:20:11","1.3391232","7.6652565","-62.913895","183.05882","37807.246","40988.207","26.541311","26.449957","1.0180864","26.642336","7.0900373","91.23048","128.58159","20.936821","0.009","97","772.6816"
"2024-09-24 16:50:11","0.6769489","7.6777697","-63.648224","170.37495","37843.195","41011.06","26.558334","26.42483","1.0180944","26.657188","7.2018976","92.711464","130.66513","20.955805","0.009","97","772.6816"
"2024-09-24 17:20:11","0.81637216","7.668438","-63.10463","176.70735","37897.914","41066.395","26.59826","26.386677","1.0181235","26.693157","7.1272206","91.77929","129.35043","20.960468","0.009","97","772.6816"
"2024-09-24 17:50:11","0.5649629","7.6600494","-62.618256","175.00981","37922.605","41080.56","26.608913","26.369495","1.0181278","26.702362","7.0535564","90.86112","128.05354","20.975275","0","97","772.6816"
"2024-09-24 18:20:11","1.1488272","7.651403","-62.11281","169.73598","37903.777","41063.465","26.596498","26.382595","1.0181193","26.691254","6.940808","89.39598","125.98938","20.97139","0.009","97","772.6816"
"2024-09-24 18:50:11","0.95075107","7.635043","-61.159134","163.90904","37918.03","41074.4","26.604528","26.372677","1.0181241","26.698359","6.741271","86.838455","122.384","20.976696","0.009","97","772.6816"
"2024-09-24 19:20:11","0.7324609","7.600705","-59.15165","176.36879","37864.53","41031.094","26.572851","26.40994","1.0181046","26.67021","6.419653","82.65393","116.48967","20.959438","0","97","772.6816"
"2024-09-24 19:50:11","0.9738184","7.5815654","-58.031082","178.72437","37735.375","40906.61","26.48281","26.500334","1.018041","26.589296","6.552969","84.297585","118.80947","20.941164","0","97","772.6816"
"2024-09-24 20:20:11","1.1529086","7.627485","-60.70614","182.54384","37709.31","40897.02","26.475222","26.518652","1.0180409","26.583063","6.746818","86.752075","122.27293","20.91912","0.009","97","772.6816"
"2024-09-24 20:50:11","0.7977","7.6262245","-60.620308","189.6964","37403.977","40616.062","26.271603","26.735125","1.0179019","26.40044","6.8719993","88.15935","124.26758","20.859468","0.009","97","772.6816"
"2024-09-24 21:20:11","1.1564559","7.6637917","-62.75654","194.14052","36925.523","40313.21","26.04623","27.08154","1.0177975","26.203587","7.230079","92.188194","129.99701","20.600302","0","97","772.6816"
"2024-09-24 21:50:11","0.8633349","7.659436","-62.45613","191.02676","36592.945","40133.152","25.910233","27.327671","1.0177498","26.08655","7.442865","94.441505","133.2175","20.381594","0","97","772.6816"
"2024-09-24 22:20:11","1.4860015","7.6334376","-60.93502","199.11392","36506.76","40066.363","25.861357","27.392185","1.017721","26.043137","7.4436297","94.36623","133.11778","20.348553","0","97","772.6816"
"2024-09-24 22:50:11","1.2498683","7.6609154","-62.54196","190.97908","36624.945","40169.54","25.936228","27.303795","1.0177699","26.1102","7.138253","90.58772","127.78169","20.38006","0","97","772.6816"
"2024-09-24 23:20:11","1.8376226","7.6161723","-59.957504","197.53082","36812.906","40286.664","26.02353","27.164387","1.0178094","26.18633","7.0346293","89.49369","126.21886","20.48555","0","97","772.6816"
"2024-09-24 23:50:11","1.0555506","7.638778","-61.2545","189.38644","36623.258","40160.133","25.92979","27.305054","1.0177627","26.104088","7.157585","90.84485","128.1427","20.38904","0","97","772.6816"
"2024-09-25 00:20:11","1.0895854","7.6159477","-59.919357","187.97978","36515.21","40063.74","25.859938","27.385847","1.0177164","26.041431","7.052143","89.42594","126.14613","20.362717","0","97","772.6816"
"2024-09-25 00:50:11","1.0832438","7.6002007","-58.989525","187.1167","36434.84","40028.66","25.832777","27.446259","1.0177118","26.018631","6.926726","87.718285","123.74873","20.299414","0","97","772.6816"
"2024-09-25 01:20:11","1.3078309","7.59758","-58.83217","185.86739","36437.746","40051.727","25.848505","27.444069","1.0177296","26.033623","6.9120536","87.50207","123.447975","20.275768","0","97","772.6816"
"2024-09-25 01:50:11","1.2106502","7.604354","-59.27086","187.3265","36756.414","40216.71","25.973736","27.206137","1.0177692","26.140863","6.8713574","87.40655","123.273476","20.495222","0","97","772.6816"
"2024-09-25 02:20:11","1.0759441","7.6244187","-60.43911","188.64735","36833.684","40304.82","26.036707","27.149063","1.017818","26.198133","6.898062","87.77189","123.78951","20.49099","0","97","772.6816"
"2024-09-25 02:50:11","1.3577573","7.595018","-58.789253","190.37827","37435.77","40694.88","26.326523","26.71242","1.0179571","26.451672","6.677627","85.610634","120.68452","20.806992","0","97","772.6816"
"2024-09-25 03:20:11","1.1872752","7.6106353","-59.657097","188.31355","37511.22","40957.297","26.508133","26.658691","1.0181493","26.622244","6.674478","85.326836","120.322586","20.59485","0.009","97","772.6816"
"2024-09-25 03:50:11","1.2138748","7.617168","-60.038567","191.44638","37444.28","40881.3","26.453667","26.706348","1.018107","26.572845","6.709158","85.74801","120.91591","20.598265","0","97","772.6816"
"2024-09-25 04:20:11","0.97329426","7.613435","-59.82399","194.3074","37521.715","40953.242","26.505812","26.651234","1.0181428","26.619608","6.6339464","84.83591","119.62709","20.61302","0","97","772.6816"
"2024-09-25 04:50:11","0.8036657","7.609577","-59.595108","189.85374","37516.84","40964.836","26.51349","26.654697","1.0181538","26.627144","6.618214","84.607635","119.30873","20.593212","0","97","772.6816"
"2024-09-25 05:20:11","0.60302615","7.607742","-59.485435","199.15207","37524.848","40984.926","26.527487","26.64901","1.0181677","26.640202","6.518439","83.31846","117.49311","20.579937","0.009","97","772.6816"
"2024-09-25 05:50:11","0.9254421","7.6088166","-59.542656","192.13303","37504.91","40985.973","26.52736","26.663176","1.0181744","26.640882","6.5630903","83.84767","118.24409","20.553246","0","97","772.6816"
"2024-09-25 06:20:11","0.55732715","7.6049967","-59.32331","199.39525","37535.99","41006.2","26.54242","26.6411","1.0181818","26.65403","6.509864","83.19976","117.32759","20.569292","0","97","772.6816"
"2024-09-25 06:50:11","1.1303216","7.596676","-58.836937","189.0002","37538.062","41014.453","26.548117","26.639627","1.0181879","26.659393","6.4985557","83.04734","117.11385","20.562298","0","97","772.6816"
"2024-09-25 07:20:11","0.52047473","7.594906","-58.7368","195.304","37550.535","41015.1","26.54908","26.63078","1.0181848","26.659815","6.463253","82.61977","116.50826","20.57746","0","97","772.6816"
"2024-09-25 07:50:11","0.30241117","7.5702195","-57.296753","197.93137","37529.67","40997.9","26.53651","26.645584","1.0181769","26.648634","6.3057833","80.59115","113.64865","20.570932","0","97","772.6816"
"2024-09-25 08:20:11","0.33748266","7.552032","-56.238174","200.76854","37525.39","40987.008","26.528925","26.648623","1.0181693","26.641556","6.394628","81.73397","115.258995","20.578197","0","97","772.6816"
"2024-09-25 08:50:11","0.18236431","7.5713367","-57.36351","193.68275","37504.457","40963.168","26.511837","26.663498","1.018156","26.62606","6.407608","81.8934","115.483635","20.579338","0","97","772.6816"
"2024-09-25 09:20:11","0.46506044","7.526283","-54.69799","198.46065","36810.145","40384.18","26.08951","27.166424","1.0178896","26.249718","6.3117056","80.1506","113.06151","20.366446","0.009","97","772.6816"
"2024-09-25 09:50:11","0.67488986","7.5340805","-55.155754","193.53493","36986.082","40560.734","26.216684","27.037197","1.0179813","26.364477","6.244525","79.38541","111.97894","20.385817","0","97","772.6816"
"2024-09-25 10:20:11","0.37272954","7.513702","-53.925514","197.96474","36384.38","40098.664","25.877943","27.484322","1.0177835","26.064133","6.652974","84.04034","118.585785","20.150331","0","97","772.6816"
"2024-09-25 10:50:11","0.52815187","7.569234","-57.15847","193.94023","36208.945","39900.547","25.736444","27.617485","1.0176747","25.935356","7.100638","89.62975","126.471756","20.156013","0","97","772.6816"
"2024-09-25 11:20:11","0.90768707","7.6228604","-60.286522","194.10237","36485.945","40176.758","25.935158","27.407814","1.0178169","26.114893","7.140246","90.29312","127.40146","20.190344","0","97","772.6816"
"2024-09-25 11:50:11","0.14581902","7.541575","-55.565834","198.07918","36416.24","40052.97","25.848425","27.460278","1.017737","26.034431","6.8008537","86.046814","121.40015","20.246178","0","97","772.6816"
"2024-09-25 12:20:11","0.58977807","7.594775","-58.670044","183.53566","36504.92","40120.65","25.898016","27.393566","1.0177658","26.07842","6.9964643","88.606064","125.004425","20.281605","0","97","772.6816"
"2024-09-25 12:50:11","0.5883347","7.6078405","-59.44252","179.88785","36658.656","40240.63","25.98581","27.278687","1.0178177","26.15641","6.387919","81.02834","114.30418","20.339588","0.009","97","772.6816"
"2024-09-25 13:20:11","0.3724997","7.61099","-59.61895","187.70798","36502.54","40098.14","25.88268","27.395355","1.0177481","26.063793","7.151667","90.60321","127.81758","20.305233","0","97","772.6816"
"2024-09-25 13:50:11","0.5983423","7.609407","-59.53312","192.82445","36664.37","40249.45","25.992027","27.274435","1.0178232","26.162142","6.96374","88.3307","124.60593","20.33657","0","97","772.6816"
"2024-09-25 14:20:11","0.82620937","7.5952477","-58.727264","186.17732","36894.703","40423.07","26.119461","27.104162","1.0178963","26.274996","6.6522083","84.58912","119.3114","20.430056","0","97","772.6816"
"2024-09-25 14:50:11","0.32575905","7.5694947","-57.24907","193.101","37202.36","40664.062","26.295946","26.880016","1.0180016","26.431643","6.284099","80.15897","113.0439","20.542967","0","97","772.6816"
"2024-09-25 15:20:11","0.715249","7.6296797","-60.75859","188.2325","37379.133","40848.137","26.428396","26.752895","1.0180993","26.551289","6.907493","88.19714","124.37772","20.553696","0","97","772.6816"
"2024-09-25 15:50:11","0.47864363","7.6291656","-60.739517","189.12419","37534.48","40972.945","26.519743","26.64217","1.0181551","26.632416","6.7653503","86.5127","121.99276","20.606262","0.009","97","772.6816"
"2024-09-25 16:20:11","0.6887438","7.605792","-59.370995","197.35439","37400.387","40852.293","26.43211","26.737692","1.0180963","26.553991","6.963845","88.95541","125.44289","20.57606","0","97","772.6816"
"2024-09-25 16:50:11","0.97423667","7.6578836","-62.413216","185.40486","37559.34","41001.027","26.539879","26.624537","1.0181707","26.650667","7.0814724","90.56402","127.70577","20.605158","0","97","772.6816"
"2024-09-25 17:20:11","0.45571873","7.6494474","-61.90777","184.39873","37544.062","41040.05","26.565775","26.63537","1.018207","26.676033","7.0322447","89.83998","126.697044","20.540062","0","97","772.6816"
"2024-09-25 17:50:11","0.9822075","7.6445312","-61.621666","174.09428","37496.344","40986.26","26.527197","26.669268","1.0181772","26.64107","6.891574","88.025795","124.13823","20.541962","0","97","772.6816"
"2024-09-25 18:20:11","0.6236844","7.6189165","-60.129166","178.47641","37481.664","40969.35","26.515085","26.679712","1.0181677","26.63008","6.787128","86.68723","122.25035","20.542978","0","97","772.6816"
"2024-09-25 18:50:11","0.75903714","7.614564","-59.866905","171.41922","37293.918","40800.027","26.39213","26.814024","1.0180852","26.52002","6.8854413","87.8109","123.84271","20.500837","0","97","772.6816"
"2024-09-25 19:20:11","1.0660406","7.635974","-61.120987","169.27345","37530.777","41032.086","26.5598","26.644798","1.0182045","26.670856","6.9126225","88.296","124.52105","20.532408","0","97","772.6816"
"2024-09-25 19:50:11","0.7385191","7.6269913","-60.596466","167.6379","37512.293","41016.367","26.548338","26.657928","1.0181971","26.660639","6.724971","85.88514","121.12203","20.527166","0","97","772.6816"
"2024-09-25 20:20:11","0.73633003","7.574207","-57.520866","180.15488","37496.71","40998.098","26.53526","26.669006","1.0181868","26.648764","6.3311586","80.85164","114.02316","20.528603","0","97","772.6816"
"2024-09-25 20:50:11","0.97370374","7.577369","-57.706833","172.39674","37492.78","40986.45","26.527176","26.6718","1.0181785","26.641193","6.2332","79.609505","112.26998","20.537195","0","97","772.6816"
"2024-09-25 21:20:11","1.5496856","7.597817","-58.898926","187.87486","37498.03","40989.953","26.529781","26.668066","1.0181798","26.64347","6.5652223","83.855385","118.25731","20.539806","0","97","772.6816"
"2024-09-25 21:50:11","1.2051821","7.559124","-56.63395","170.58476","37154.156","40658.734","26.290302","26.914888","1.0180113","26.428177","6.330511","80.66494","113.76683","20.487175","0","97","772.6816"
"2024-09-25 22:20:11","1.2623563","7.5706167","-57.30152","162.02077","37046.57","40550.004","26.211971","26.993052","1.0179547","26.357504","6.283007","80.006935","112.840576","20.476551","0","97","772.6816"
"2024-09-25 22:50:11","0.8625617","7.575503","-57.56378","169.2353","36676.63","40241.1","25.986895","27.26532","1.0178128","26.156715","6.5995927","83.74943","118.13878","20.362411","0","97","772.6816"
"2024-09-25 23:20:11","1.082506","7.5881057","-58.279037","178.98186","36556.87","40189.156","25.946604","27.35464","1.0178059","26.122952","6.7005887","84.861885","119.72455","20.268078","0","97","772.6816"
"2024-09-25 23:50:11","1.1191355","7.6125355","-59.68094","179.99751","36420.48","40123.793","25.896498","27.457079","1.0177933","26.080465","6.664862","84.22686","118.84599","20.167688","0","97","772.6816"
"2024-09-26 00:20:11","0.99870384","7.5946403","-58.660507","181.67598","36614.246","40247.996","25.988895","27.311773","1.0178368","26.161198","6.7134438","85.053856","119.99449","20.273088","0","97","772.6816"
"2024-09-26 00:50:11","0.9982674","7.587768","-58.2695","179.41579","36690.895","40293.434","26.02295","27.254719","1.0178512","26.190731","6.559933","83.196594","117.36639","20.318972","0","97","772.6816"
"2024-09-26 01:20:11","0.9473709","7.5511837","-56.09989","176.86946","36368.93","40112.5","25.88662","27.495998","1.0177991","26.073126","6.6015363","83.33793","117.600876","20.113781","0","97","772.6816"
"2024-09-26 01:50:11","1.2914627","7.594029","-58.61759","178.15216","36514.63","40169.28","25.931337","27.386284","1.0178024","26.110033","6.690714","84.67956","119.47282","20.236582","0","97","772.6816"
"2024-09-26 02:20:11","1.0372348","7.5801105","-57.797432","177.85652","36439.652","40129.297","25.901052","27.442633","1.017792","26.084044","6.383069","80.69581","113.860535","20.186182","0","97","772.6816"
"2024-09-26 02:50:11","0.9803363","7.5983367","-58.903694","179.72572","36851.67","40390.74","26.095718","27.13581","1.0178827","26.25398","6.589096","83.74784","118.127815","20.412525","0","97","772.6816"
"2024-09-26 03:20:11","0.85594386","7.5802426","-57.849884","179.97368","36865.28","40404.89","26.105888","27.125793","1.0178902","26.26318","6.4913197","82.51133","116.38355","20.413433","0","97","772.6816"
"2024-09-26 03:50:11","0.9609754","7.595887","-58.784485","183.81699","37196.51","40668.766","26.298897","26.884241","1.018007","26.434698","6.5213284","83.16631","117.28723","20.529902","0","97","772.6816"
"2024-09-26 04:20:11","1.0814732","7.584367","-58.09784","171.77684","37246.9","40789.836","26.383217","26.847874","1.0180907","26.513393","6.4510164","82.19253","115.927216","20.452442","0","97","772.6816"
"2024-09-26 04:50:11","0.64788395","7.5834646","-58.03585","177.08405","37300.18","40889.035","26.45283","26.809523","1.0181557","26.577873","6.3998933","81.50243","114.961975","20.404682","0","97","772.6816"
"2024-09-26 05:20:11","0.6651407","7.58641","-58.20751","184.79451","37315.65","40905.51","26.46468","26.798409","1.0181646","26.588583","6.440657","82.0281","115.70335","20.40524","0","97","772.6816"
"2024-09-26 05:50:11","0.77099687","7.5792937","-57.792664","188.54721","37293.867","40883.117","26.448544","26.81406","1.0181527","26.574026","6.3537836","80.91138","114.128456","20.403511","0","97","772.6816"
"2024-09-26 06:20:11","0.557177","7.575274","-57.559013","195.07034","37355.71","40948.82","26.495796","26.769669","1.018188","26.616734","6.346835","80.84904","114.04012","20.405952","0","97","772.6816"
"2024-09-26 06:50:11","0.64258516","7.582334","-57.969093","183.62148","37345.02","40942.062","26.490751","26.777332","1.0181856","26.61234","6.373762","81.180885","114.50917","20.400164","0","97","772.6816"
"2024-09-26 07:20:11","0.33246717","7.574441","-57.50656","177.27","37339.754","40948.504","26.4949","26.781109","1.0181924","26.61653","6.2930236","80.13345","113.03409","20.385916","0","97","772.6816"
"2024-09-26 07:50:11","0.24400996","7.552583","-56.233406","186.94026","37342.61","40951.883","26.497314","26.77906","1.0181943","26.618725","6.082709","77.455925","109.257286","20.385626","0","97","772.6816"
"2024-09-26 08:20:11","0.5566915","7.554728","-56.357384","186.75908","37345.246","40958.992","26.502253","26.77717","1.0181993","26.623344","6.2504086","79.58644","112.26336","20.380713","0.009","97","772.6816"
"2024-09-26 08:50:11","0.25594652","7.557429","-56.51474","187.8272","37345.16","40958.707","26.502054","26.777231","1.0181991","26.62316","6.2202024","79.20213","111.72121","20.380936","0","97","772.6816"
"2024-09-26 09:20:11","0.6989206","7.550562","-56.114197","182.48662","37381.887","41001.684","26.532812","26.750923","1.0182233","26.651094","6.0525374","77.07666","108.72358","20.377796","0","97","772.6816"
"2024-09-26 09:50:11","0.19053267","7.5408015","-55.54676","190.57854","37308.348","40916.29","26.471685","26.803654","1.0181754","26.595589","6.041991","76.92258","108.50535","20.38332","0","97","772.6816"
"2024-09-26 10:20:11","0.70003754","7.5071073","-53.58219","187.04518","37083.477","40679.33","26.30127","26.966188","1.018049","26.441565","6.056113","77.00885","108.62883","20.371986","0","97","772.6816"
"2024-09-26 10:50:11","0.5039824","7.5393133","-55.46093","187.94164","37030.812","40608.027","26.250662","27.004538","1.0180066","26.395218","6.011262","76.43822","107.82138","20.38789","0","97","772.6816"
"2024-09-26 11:20:11","0.47630337","7.5550246","-56.381226","184.8994","36997.74","40548.82","26.209105","27.028679","1.017968","26.356733","6.1786137","78.586426","110.84718","20.414894","0","97","772.6816"
"2024-09-26 11:50:11","0.9357793","7.5686836","-57.172775","187.03087","36656.863","40192.812","25.953344","27.280022","1.0177794","26.12533","6.5985627","83.76884","118.16068","20.393995","0","97","772.6816"
"2024-09-26 12:20:11","1.2261295","7.560169","-56.676865","192.26176","36665.36","40202.09","25.959993","27.273699","1.0177845","26.13136","6.4799714","82.26663","116.041725","20.394041","0","97","772.6816"
"2024-09-26 12:50:11","0.46871048","7.5544515","-56.34308","186.80675","36726.09","40271.97","26.009901","27.2286","1.0178232","26.17678","6.275126","79.68365","112.398926","20.390142","0","97","772.6816"
"2024-09-26 13:20:11","0.7992393","7.523478","-54.540634","187.81288","36597.72","40123.918","25.90418","27.324108","1.0177408","26.080545","6.3838215","81.02654","114.2917","20.398811","0","97","772.6816"
"2024-09-26 13:50:11","0.07415354","7.534881","-55.212975","183.62148","37057.434","40591.137","26.24034","26.98514","1.0179849","26.38424","6.0775695","77.35443","109.10507","20.442091","0","97","772.6816"
"2024-09-26 14:20:11","0.25589833","7.55745","-56.529045","184.74681","36902.086","40415.203","26.114437","27.09874","1.0178877","26.269882","6.408152","81.5119","114.96785","20.448921","0","97","772.6816"
"2024-09-26 14:50:11","0.37640053","7.572641","-57.415962","189.09557","36979.254","40491.35","26.169344","27.04219","1.0179269","26.319378","6.3395233","80.67984","113.7926","20.458796","0","97","772.6816"
"2024-09-26 15:20:11","0.49472746","7.577936","-57.730675","191.42253","36938.176","40419.59","26.118937","27.072262","1.0178806","26.272734","6.3403854","80.71429","113.83586","20.49048","0","97","772.6816"
"2024-09-26 15:50:11","0.5682001","7.564976","-56.972504","189.02405","37029.805","40533.277","26.199919","27.005274","1.0179461","26.34663","6.1963615","78.89522","111.272934","20.474634","0","97","772.6816"
"2024-09-26 16:20:11","0.48533297","7.582592","-58.002472","190.89325","37218.105","40723.707","26.337103","26.868643","1.0180454","26.47041","6.421056","81.8502","115.43747","20.49306","0","97","772.6816"
