"type","durationMinutes","startTime","endTime","startNum","endNum","eventpH"
"Sub-Optimal",300.000000006838,"2023-07-02 06:26:18","2023-07-02 11:26:18",53.53498,53.53555,7.70102435483871
"Sub-Optimal",239.999999996508,"2023-07-02 13:06:18","2023-07-02 17:06:18",53.53574,53.5362,7.74221816
"Sub-Optimal",200.000000004559,"2023-07-02 18:26:18","2023-07-02 21:46:18",53.53635,53.53673,7.7437509047619
"Sub-Optimal",100.000000002279,"2023-07-03 09:56:18","2023-07-03 11:36:18",53.53812,53.53831,7.75043645454545
"Sub-Optimal",129.999999998108,"2023-07-04 23:46:18","2023-07-05 01:56:18",53.54244,53.54269,7.71746657142857
"Sub-Optimal",80.0000000063051,"2023-07-05 22:56:18","2023-07-06 00:16:18",53.54508,53.54524,7.76487488888889
"Sub-Optimal",119.999999998254,"2023-07-06 21:46:18","2023-07-06 23:46:18",53.54769,53.54792,7.77645969230769
"Sub-Optimal",60.0000000028615,"2023-07-07 07:26:18","2023-07-07 08:26:18",53.54879,53.54891,7.79442585714286
"Sub-Optimal",339.999999998787,"2023-07-07 21:56:18","2023-07-08 03:36:18",53.55045,53.5511,7.65019551428571
"Sub-Optimal",259.999999999951,"2023-07-08 07:26:18","2023-07-08 11:46:18",53.55153,53.55203,7.71152140740741
"Sub-Optimal",839.99999999898,"2023-07-08 15:16:18","2023-07-09 05:16:18",53.55243,53.55403,7.63050152941176
"Sub-Optimal",239.999999996508,"2023-07-09 07:46:18","2023-07-09 11:46:18",53.55431,53.55477,7.78891824
"Sub-Optimal",1219.99999999719,"2023-07-09 13:46:18","2023-07-10 10:06:18",53.555,53.55732,7.65048546341463
"Sub-Optimal",349.999999998641,"2023-07-10 22:36:18","2023-07-11 04:26:18",53.55874,53.55941,7.76245027777778
"Sub-Optimal",340.000000002522,"2023-07-11 05:46:18","2023-07-11 11:26:18",53.55956,53.56021,7.77519954285714
"Sub-Optimal",189.999999997235,"2023-07-11 19:06:18","2023-07-11 22:16:18",53.56109,53.56145,7.67086455
"Sub-Optimal",610.000000002327,"2023-07-12 01:26:18","2023-07-12 11:36:18",53.56181,53.56297,7.66674320967742
"Sub-Optimal",140.000000001697,"2023-07-13 01:46:18","2023-07-13 04:06:18",53.56459,53.56485,7.7555174
"Sub-Optimal",680.000000001309,"2023-07-13 19:46:18","2023-07-14 07:06:18",53.56664,53.56793,7.71216165217391
"Sub-Optimal",459.999999993306,"2023-07-14 08:36:18","2023-07-14 16:16:18",53.56811,53.56898,7.73152772340426
"Sub-Optimal",1190.00000000136,"2023-07-14 17:46:18","2023-07-15 13:36:18",53.56915,53.57142,7.68614005
"Sub-Optimal",89.9999999986903,"2023-07-15 17:16:18","2023-07-15 18:46:18",53.57183,53.57201,7.7115323
"Sub-Optimal",749.999999996555,"2023-07-15 21:56:18","2023-07-16 10:26:18",53.57237,53.57379,7.7096225
"Sub-Optimal",380.000000001939,"2023-07-16 12:36:18","2023-07-16 18:56:18",53.57404,53.57476,7.75024261538462
"Sub-Optimal",NA,"2023-07-16 21:56:18",NA,53.57511,NA,NA
