"type","durationMinutes","startTime","endTime","startNum","endNum","eventpH"
"Marginal",240.000000003977,"2023-09-14 02:49:00","2023-09-14 06:49:00",53.73731,53.73776,7.30744917647059
"Marginal",195.000000000897,"2023-09-15 04:04:00","2023-09-15 07:19:00",53.74019,53.74056,7.38963992857143
"Marginal",165.000000001334,"2023-09-16 04:49:00","2023-09-16 07:34:00",53.74302,53.74333,7.3914415
"Marginal",165.000000005068,"2023-09-17 05:34:00","2023-09-17 08:19:00",53.74584,53.74615,7.39328475
"Marginal",134.999999998035,"2023-09-18 06:34:00","2023-09-18 08:49:00",53.74869,53.74895,7.3766536
"Marginal",180.000000001115,"2023-09-18 18:19:00","2023-09-18 21:19:00",53.75004,53.75038,7.21936153846154
"Marginal",314.999999999151,"2023-09-19 04:19:00","2023-09-19 09:34:00",53.75118,53.75178,7.28883145454545
"Marginal",299.999999995634,"2023-09-20 05:04:00","2023-09-20 10:04:00",53.754,53.75457,7.37080942857143
"Marginal",134.999999998035,"2023-09-20 20:34:00","2023-09-20 22:49:00",53.75577,53.75603,7.4190515
"Marginal",240.000000000242,"2023-09-21 06:34:00","2023-09-21 10:34:00",53.75691,53.75737,7.43099935294118
"Marginal",90.0000000024249,"2023-09-21 22:19:00","2023-09-21 23:49:00",53.75871,53.75888,7.41914785714286
"Marginal",90.0000000024249,"2023-09-25 01:04:00","2023-09-25 02:34:00",53.76725,53.76742,7.42791085714286
"Marginal",74.999999995174,"2023-09-25 13:19:00","2023-09-25 14:34:00",53.76864,53.76879,7.4743785
"Marginal",150.000000001552,"2023-09-26 01:19:00","2023-09-26 03:49:00",53.77001,53.7703,7.39565536363636
"Marginal",89.9999999986903,"2023-09-27 03:20:00","2023-09-27 04:50:00",53.77298,53.77315,7.41011571428571
"Marginal",74.9999999989086,"2023-09-28 04:35:00","2023-09-28 05:50:00",53.77587,53.77601,7.4463395
"Marginal",135.00000000177,"2023-09-29 05:05:00","2023-09-29 07:20:00",53.77866,53.77892,7.4004186
"Marginal",284.999999999587,"2023-09-29 15:35:00","2023-09-29 20:20:00",53.77986,53.7804,7.2165532
"Marginal",240.000000000242,"2023-09-30 03:35:00","2023-09-30 07:35:00",53.78123,53.78169,7.17921341176471
"Marginal",194.999999997162,"2023-09-30 16:50:00","2023-09-30 20:05:00",53.78274,53.78311,7.29770992857143
"Marginal",164.999999997599,"2023-10-01 05:20:00","2023-10-01 08:05:00",53.78417,53.78448,7.36496083333333
"Marginal",134.999999998035,"2023-10-01 18:35:00","2023-10-01 20:50:00",53.78568,53.78594,7.3804424
"Marginal",164.999999997599,"2023-10-02 06:05:00","2023-10-02 08:50:00",53.787,53.78731,7.38259125
"Marginal",89.9999999986903,"2023-10-02 19:50:00","2023-10-02 21:20:00",53.78857,53.78874,7.40421785714286
"Sub-Optimal",375.000000002012,"2023-09-05 18:19:00","2023-09-06 00:34:00",53.71442,53.71513,7.58424615384615
"Sub-Optimal",675.000000001381,"2023-09-06 02:34:00","2023-09-06 13:49:00",53.71536,53.71665,7.59505295652174
"Sub-Optimal",510.000000000048,"2023-09-06 17:34:00","2023-09-07 02:04:00",53.71707,53.71804,7.59198665714286
"Sub-Optimal",584.999999998956,"2023-09-07 03:49:00","2023-09-07 13:34:00",53.71824,53.71936,7.580926875
"Sub-Optimal",1200.00000000495,"2023-09-07 18:19:00","2023-09-08 14:19:00",53.7199,53.72218,7.57599349382716
"Sub-Optimal",1124.99999999857,"2023-09-08 20:49:00","2023-09-09 15:34:00",53.72292,53.72506,7.5340907631579
"Sub-Optimal",2730.00000000135,"2023-09-09 20:04:00","2023-09-11 17:34:00",53.72558,53.73077,7.52075110928962
"Sub-Optimal",1334.99999999551,"2023-09-11 20:04:00","2023-09-12 18:19:00",53.73106,53.7336,7.54710475555556
"Sub-Optimal",1304.99999999968,"2023-09-12 21:49:00","2023-09-13 19:34:00",53.734,53.73648,7.54469414772727
"Sub-Optimal",1230.00000000077,"2023-09-13 23:34:00","2023-09-14 20:04:00",53.73694,53.73928,7.59662943373494
"Sub-Optimal",1275.00000000385,"2023-09-14 23:49:00","2023-09-15 21:04:00",53.73971,53.74213,7.6311248255814
"Sub-Optimal",1319.99999999573,"2023-09-15 22:34:00","2023-09-16 20:34:00",53.7423,53.74481,7.64872682022472
"Sub-Optimal",735.000000000508,"2023-09-16 23:49:00","2023-09-17 12:04:00",53.74518,53.74658,7.6086711
"Sub-Optimal",314.999999999151,"2023-09-17 16:49:00","2023-09-17 22:04:00",53.74713,53.74772,7.67611272727273
"Sub-Optimal",539.999999999611,"2023-09-18 02:04:00","2023-09-18 11:04:00",53.74818,53.74921,7.60784886486486
"Sub-Optimal",1260.00000000034,"2023-09-18 13:34:00","2023-09-19 10:34:00",53.74949,53.75189,7.49841910588235
"Sub-Optimal",2474.9999999976,"2023-09-19 19:04:00","2023-09-21 12:19:00",53.75286,53.75757,7.58491239156626
"Sub-Optimal",330.000000002667,"2023-09-21 19:04:00","2023-09-22 00:34:00",53.75834,53.75897,7.58578826086957
"Sub-Optimal",420.000000001357,"2023-09-22 05:04:00","2023-09-22 12:04:00",53.75948,53.76028,7.61224555172414
"Sub-Optimal",255.000000000024,"2023-09-22 21:04:00","2023-09-23 01:19:00",53.76131,53.76179,7.664664
"Sub-Optimal",554.999999995658,"2023-09-23 06:04:00","2023-09-23 15:19:00",53.76234,53.76339,7.68424439473684
"Sub-Optimal",4290.99999999806,"2023-09-23 18:04:00","2023-09-26 17:35:00",53.76371,53.77187,7.64273958188153
"Sub-Optimal",1379.99999999859,"2023-09-26 19:05:00","2023-09-27 18:05:00",53.77204,53.77467,7.69488258064516
"Sub-Optimal",540.000000003346,"2023-09-27 23:35:00","2023-09-28 08:35:00",53.77529,53.77632,7.65149245945946
"Sub-Optimal",569.99999999544,"2023-09-28 11:20:00","2023-09-28 20:50:00",53.77664,53.77772,7.73049671794872
"Sub-Optimal",524.999999999829,"2023-09-28 23:35:00","2023-09-29 08:20:00",53.77803,53.77903,7.60607211111111
"Sub-Optimal",615.000000002254,"2023-09-29 11:50:00","2023-09-29 22:05:00",53.77943,53.7806,7.48601816666667
"Sub-Optimal",480.000000004219,"2023-09-30 00:35:00","2023-09-30 08:35:00",53.78089,53.7818,7.43037542424242
"Sub-Optimal",480.000000000484,"2023-09-30 12:50:00","2023-09-30 20:50:00",53.78229,53.7832,7.54647942424242
"Sub-Optimal",524.999999999829,"2023-10-01 00:50:00","2023-10-01 09:35:00",53.78366,53.78466,7.60028161111111
"Sub-Optimal",299.999999995634,"2023-10-01 16:35:00","2023-10-01 21:35:00",53.78545,53.78603,7.53962433333333
"Sub-Optimal",480.000000000484,"2023-10-02 02:05:00","2023-10-02 10:05:00",53.78654,53.78745,7.58937454545455
"Sub-Optimal",255.000000003758,"2023-10-02 17:50:00","2023-10-02 22:05:00",53.78834,53.78882,7.55857433333333
"Sub-Optimal",NA,"2023-10-03 02:50:00",NA,53.78936,NA,NA
