"Location Properties"
"Location Name = GSB, NY"
"Location ID = 527b0ac0-7ed1-4ee1-8380-f7841f066137"
""
"Report Properties"
"Start Time = 2023-07-17 12:17:06"
"Duration = 28.00:10:00"
"Readings = 4034"
"Time Offset = -04:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 1005052"
"Device Firmware = 2.32"
""
"Log Properties"
"Log Name = Log_2023-06-20_1005052_GSB"
"Log Type = Linear"
"Log File Number = 5"
"Log ID = ea37bc9e-b5db-421c-a91b-002824b79d50"
"Log Wrapping Enabled = True"
"Interval = 00:10:00"
""
""
"Date Time","Actual Conductivity (µS/cm) (1024259)","Specific Conductivity (µS/cm) (1024259)","Salinity (PSU) (1024259)","Resistivity (Ω⋅cm) (1024259)","Density (g/cm³) (1024259)","Total Dissolved Solids (ppt) (1024259)","RDO Concentration (mg/L) (1003691)","RDO Saturation (%Sat) (1003691)","Oxygen Partial Pressure (Torr) (1003691)","Chlorophyll-a Fluorescence (RFU) (994333)","pH (pH) (982936)","pH mV (mV) (982936)","ORP (mV) (982936)","Temperature (°C) (1005052)","External Voltage (V) (1005052)","Battery Capacity (%) (1005052)","Barometric Pressure (mm Hg) (1005052)"
"2023-07-17 20:07:06","40613.55","40441.75","26.25067","24.62233","1.016682","26.28714","6.651154","93.87705","129.0274","1.458323","7.846883","-49.51954","264.9029","25.22241","0.063","70","759.4498"
"2023-07-17 20:17:06","40514.39","40555.44","26.32779","24.68259","1.01682","26.36103","6.080731","85.45428","117.5134","1.522987","7.809887","-47.28556","269.6045","24.947","0.054","70","759.4498"
"2023-07-17 20:27:06","40673.82","40323.04","26.169","24.58584","1.016551","26.20998","7.005028","99.22478","136.3152","2.56189","7.901116","-52.77157","259.0831","25.45546","0.054","70","759.4498"
"2023-07-17 20:37:06","40608.13","40371.61","26.20152","24.62561","1.01662","26.24155","6.957958","98.32328","135.1162","2.721505","7.879136","-51.44358","260.8831","25.30672","0.063","70","759.4498"
"2023-07-17 20:47:06","40744.67","40566.74","26.34101","24.54309","1.016747","26.36838","6.987007","98.68051","135.6275","2.859694","7.897199","-52.49977","266.9867","25.22964","0.054","70","759.4498"
"2023-07-17 20:57:06","40732.21","40605.85","26.36807","24.55059","1.016787","26.3938","6.908298","97.47104","133.9826","2.65671","7.888778","-51.98956","267.7257","25.16294","0.054","70","759.4498"
"2023-07-17 21:07:06","40759.94","40645.29","26.39627","24.53389","1.016813","26.41944","6.968976","98.31716","135.1496","2.198619","7.894825","-52.3448","271.5547","25.14769","0.054","70","759.4498"
"2023-07-17 21:17:06","40780.14","40692.06","26.42944","24.52174","1.016848","26.44984","6.907777","97.41413","133.9172","1.546017","7.895249","-52.36387","258.2391","25.11333","0.054","70","759.4498"
"2023-07-17 21:27:06","40772.23","40681.2","26.42166","24.5265","1.016841","26.44278","6.769383","95.46458","131.2362","1.168149","7.884521","-51.72968","248.1015","25.11716","0.054","70","759.4498"
"2023-07-17 21:37:06","40720.84","40835.24","26.52809","24.55745","1.016999","26.54291","6.937919","97.45338","134.0382","1.533614","7.902029","-52.71912","247","24.85332","0.054","70","759.4498"
"2023-07-17 21:47:06","40695.24","40822.32","26.51845","24.5729","1.016996","26.53451","6.857605","96.29248","132.4456","1.448628","7.89611","-52.36626","241.0276","24.83701","0.054","70","759.4498"
"2023-07-17 21:57:06","40719.32","40878.48","26.55825","24.55837","1.017038","26.57101","6.968432","97.80128","134.5313","1.618095","7.90962","-53.15781","252.9748","24.79614","0.054","70","759.4498"
"2023-07-17 22:07:06","40645.25","40893.46","26.56689","24.60312","1.017077","26.58075","6.828364","95.65035","131.601","1.409155","7.896691","-52.37341","242.8658","24.68221","0.054","70","759.4498"
"2023-07-17 22:17:06","40627.41","40901.76","26.57224","24.61393","1.017091","26.58614","6.758497","94.61951","130.191","1.45456","7.891828","-52.08015","249.9898","24.64882","0.054","70","759.4498"
"2023-07-17 22:27:06","40620.68","40890.63","26.56431","24.618","1.017084","26.57891","6.691651","93.68839","128.9084","1.360789","7.882289","-51.51749","256.5105","24.65435","0.045","70","759.4498"
"2023-07-17 22:37:06","40620.9","40909.34","26.57737","24.61787","1.0171","26.59107","6.702989","93.81562","129.0892","1.350678","7.879977","-51.37682","261.0309","24.63085","0.045","70","759.4498"
"2023-07-17 22:47:06","40585.68","40864.06","26.54491","24.63923","1.017072","26.56164","6.643666","92.9883","127.9478","2.130038","7.883411","-51.58186","262.1229","24.64333","0.045","70","759.4498"
