"Location Properties"
"Location Name = GSB, NY"
"Location ID = 527b0ac0-7ed1-4ee1-8380-f7841f066137"
""
"Report Properties"
"Start Time = 2023-06-20 12:37:05"
"Duration = 26.23:30:01"
"Readings = 3886"
"Time Offset = -04:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 1005052"
"Device Firmware = 2.32"
""
"Log Properties"
"Log Name = Log_2023-06-20_1005052_GSB"
"Log Type = Linear"
"Log File Number = 5"
"Log ID = ea37bc9e-b5db-421c-a91b-002824b79d50"
"Log Wrapping Enabled = True"
"Interval = 00:10:00"
""
""
"Date Time","Actual Conductivity (µS/cm) (1024259)","Specific Conductivity (µS/cm) (1024259)","Salinity (PSU) (1024259)","Resistivity (Ω⋅cm) (1024259)","Density (g/cm³) (1024259)","Total Dissolved Solids (ppt) (1024259)","RDO Concentration (mg/L) (1003691)","RDO Saturation (%Sat) (1003691)","Oxygen Partial Pressure (Torr) (1003691)","Chlorophyll-a Fluorescence (RFU) (994333)","pH (pH) (982936)","pH mV (mV) (982936)","ORP (mV) (982936)","Temperature (°C) (1005052)","External Voltage (V) (1005052)","Battery Capacity (%) (1005052)","Barometric Pressure (mm Hg) (1005052)"
"2023-06-20 15:07:05","37403.34","41079.38","26.58648","26.73558","1.01828","26.7016","8.675214","112.3497","155.7175","0.60616","8.021903","-58.89654","188.2251","20.31486","0","86","759.4498"
"2023-06-20 15:17:05","37393.61","41022.37","26.54736","26.74254","1.018237","26.66454","8.722029","113.0428","156.6656","0.7646133","8.029045","-59.32331","183.6689","20.36869","0","86","759.4498"
"2023-06-20 15:27:05","37394.97","41001.01","26.53291","26.74157","1.018219","26.65066","8.730105","113.1938","156.8687","0.719645","8.029158","-59.33523","186.127","20.39528","0","86","759.4498"
"2023-06-20 15:37:05","37428.98","40974.3","26.51622","26.71727","1.018187","26.63329","8.832364","114.6671","158.8926","0.722192","8.037247","-59.82161","183.3709","20.46988","0","86","759.4498"
"2023-06-20 15:47:05","37412.18","40950.9","26.49961","26.72927","1.018173","26.61809","8.916426","115.7595","160.4049","0.9722651","8.040787","-60.02903","190.0061","20.47572","0","86","759.4498"
"2023-06-20 15:57:05","37501.13","40959.34","26.5091","26.66586","1.018154","26.62357","8.995515","117.018","162.1234","0.8485221","8.046844","-60.40335","188.9475","20.57956","0","86","759.4498"
"2023-06-20 16:07:05","37518.01","40950.46","26.50376","26.65386","1.018142","26.6178","9.018799","117.3865","162.626","0.8333442","8.048409","-60.5011","186.0197","20.61154","0.009","86","759.4498"
"2023-06-20 16:17:05","37319.52","40744.81","26.3557","26.79563","1.018033","26.48413","8.749699","113.7575","157.6016","0.4905026","8.028657","-59.34715","183.6713","20.59858","0","86","759.4498"
"2023-06-20 16:27:05","37868.5","40770.52","26.3952","26.40718","1.017888","26.50084","9.580453","126.1458","174.5828","1.053361","8.100476","-63.67922","180.1832","21.27332","0.009","86","759.4498"
"2023-06-20 16:37:05","37842.57","40755.49","26.38394","26.42527","1.017884","26.49107","9.421643","124.0115","171.6332","0.9627725","8.093636","-63.27629","180.9891","21.25795","0.009","86","759.4498"
"2023-06-20 16:47:05","37873.64","40711.88","26.35534","26.40359","1.017838","26.46272","9.547352","125.8573","174.1626","0.9935749","8.097541","-63.52425","190.8524","21.34999","0.009","86","759.4498"
"2023-06-20 16:57:05","37941.96","40685.92","26.34019","26.35605","1.017795","26.44585","9.617557","127.0476","175.7766","1.114553","8.101221","-63.76505","184.6917","21.46897","0.009","86","759.4498"
"2023-06-20 17:07:05","37961.49","40723.6","26.36668","26.34248","1.017821","26.47034","9.605469","126.8611","175.5242","0.8522643","8.099297","-63.64822","185.8957","21.44891","0.009","86","759.4498"
"2023-06-20 17:17:05","37911.58","40678.4","26.33391","26.37717","1.017798","26.44096","9.518877","125.6703","173.8793","0.8121413","8.089626","-63.08079","184.439","21.4389","0.009","86","759.4498"
"2023-06-20 17:27:05","38050.18","40638.1","26.31149","26.28108","1.017722","26.41477","9.734057","129.0278","178.4602","1.04945","8.111537","-64.41116","184.4342","21.66586","0.009","86","759.4498"
"2023-06-20 17:37:05","38063.03","40577.46","26.27045","26.27221","1.017667","26.37535","9.831374","130.4999","180.4702","1.022511","8.116051","-64.69489","187.0378","21.7557","0.009","86","759.4498"
"2023-06-20 17:47:05","38108.96","40545.69","26.25034","26.24055","1.017626","26.3547","9.89591","131.5748","181.928","0.9193445","8.112873","-64.53037","182.6508","21.85348","0.009","86","759.4498"
"2023-06-20 17:57:05","38163.06","40504.83","26.22425","26.20335","1.017574","26.32814","9.996266","133.1777","184.1085","1.115407","8.125415","-65.29092","181.3968","21.97306","0.018","86","759.4498"
"2023-06-20 18:07:05","38192.28","40579.09","26.27619","26.1833","1.017627","26.37641","9.942121","132.3702","183.0078","1.101392","8.126957","-65.36961","183.285","21.92049","0.009","86","759.4498"
"2023-06-20 18:17:05","38165.88","40619.2","26.30273","26.20142","1.017669","26.40248","9.943843","132.2147","182.8174","1.252923","8.127026","-65.3553","183.0609","21.8378","0.009","86","759.4498"
"2023-06-20 18:27:05","38049.45","40650.5","26.31995","26.28159","1.017732","26.42282","9.894833","131.1274","181.3689","1.36452","8.123091","-65.0835","189.174","21.64997","0.018","86","759.4498"
"2023-06-20 18:37:05","38005.67","40625.98","26.30156","26.31186","1.017725","26.40689","9.648533","127.787","176.7561","1.141857","8.10118","-63.79604","184.3412","21.62312","0.009","86","759.4498"
"2023-06-20 18:47:05","38033.07","40674.39","26.3357","26.2929","1.017757","26.43835","9.844442","130.3529","180.3119","1.39067","8.120384","-64.91423","190.8739","21.6001","0","86","759.4498"
"2023-06-20 18:57:05","38049.98","40676.9","26.33804","26.28122","1.017754","26.43999","9.782443","129.5782","179.235","1.383997","8.120355","-64.91661","181.1822","21.61884","0.009","86","759.4498"
"2023-06-20 19:07:05","38022.25","40671.71","26.33346","26.30039","1.017758","26.43661","9.778216","129.4491","179.0649","1.32029","8.117856","-64.76402","180.6553","21.5894","0.018","86","759.4498"
"2023-06-20 19:17:05","38056.74","40650.27","26.32006","26.27656","1.01773","26.42267","9.797669","129.8627","179.6168","1.390377","8.120608","-64.94045","177.4748","21.65963","0.018","86","759.4498"
"2023-06-20 19:27:05","37934.54","40551.79","26.24819","26.3612","1.017686","26.35866","9.984428","132.1893","182.8462","1.801144","8.145253","-66.37335","176.3924","21.6209","0","86","759.4498"
"2023-06-20 19:37:05","37875.54","40473.71","26.19263","26.40226","1.017639","26.30791","10.26084","135.8499","187.9039","1.998833","8.16218","-67.36755","174.2108","21.63905","0.009","86","759.4498"
"2023-06-20 19:47:05","37896.39","40465.43","26.18772","26.38774","1.017625","26.30253","10.22692","135.4881","187.3925","2.168545","8.158286","-67.14821","174.8307","21.67606","0.009","86","759.4498"
"2023-06-20 19:57:05","37979.82","40458.25","26.18583","26.32977","1.017593","26.29786","10.15183","134.7779","186.3751","2.320061","8.157913","-67.15298","174.6281","21.79271","0.018","86","759.4498"
"2023-06-20 20:07:05","38047.79","40494.56","26.21313","26.28274","1.017602","26.32147","10.07353","133.8662","185.1013","2.185072","8.144505","-66.37811","178.2163","21.83653","0","86","759.4498"
"2023-06-20 20:17:05","38032.29","40501.48","26.21732","26.29345","1.017613","26.32596","9.925978","131.8405","182.3088","1.837502","8.13276","-65.68432","177.3651","21.80809","0.009","86","759.4498"
"2023-06-20 20:27:05","38002.53","40450.27","26.18118","26.31404","1.017579","26.29268","9.913631","131.7054","182.1149","2.261475","8.148067","-66.58554","179.3011","21.83181","0.018","86","759.4498"
"2023-06-20 20:37:05","38014.02","40444.24","26.17746","26.30609","1.01757","26.28876","10.0015","132.9237","183.7928","2.272101","8.144031","-66.35428","174.7425","21.85402","0.009","86","759.4498"
"2023-06-20 20:47:05","38056.14","40453.13","26.18505","26.27697","1.017564","26.29454","9.879749","131.4157","181.6949","1.958749","8.139872","-66.12062","177.0885","21.89771","0.009","86","759.4498"
"2023-06-20 20:57:05","38055.83","40445.3","26.17967","26.27718","1.017558","26.28944","9.99084","132.9111","183.7597","2.004691","8.143867","-66.35666","180.5623","21.90685","0.009","86","759.4498"
"2023-06-20 21:07:05","38053.6","40462.33","26.19126","26.27872","1.017573","26.30052","9.829005","130.7108","180.7246","1.901427","8.126854","-65.3553","177.5129","21.88323","0.018","86","759.4498"
"2023-06-20 21:17:05","37964.06","40514.01","26.22343","26.3407","1.017645","26.33411","9.461191","125.4352","173.4804","2.226166","8.091669","-63.25722","177.8586","21.70471","0.018","86","759.4498"
"2023-06-20 21:27:05","37919.04","40547.82","26.24491","26.37198","1.017687","26.35608","9.157121","121.2001","167.6498","2.476008","8.077112","-62.38461","179.5824","21.60567","0.009","86","759.4498"
"2023-06-20 21:37:05","37834.96","40556.49","26.24772","26.43058","1.017721","26.36172","9.296996","122.7864","169.8762","2.387088","8.079867","-62.5205","178.5167","21.48667","0.009","86","759.4498"
"2023-06-20 21:47:05","37795.5","40613.9","26.28545","26.45818","1.017781","26.39903","8.980405","118.3714","163.7991","1.372304","8.044605","-60.43434","180.7316","21.36675","0.009","86","759.4498"
"2023-06-20 21:57:05","37856.86","40528.87","26.22965","26.41529","1.017691","26.34377","9.366309","123.828","171.3005","1.984243","8.096727","-63.51948","167.8689","21.54824","0.009","86","759.4498"
"2023-06-20 22:07:05","37645.3","40747.46","26.37074","26.56374","1.017937","26.48585","8.767853","114.8814","159.0574","2.141789","8.032039","-59.62849","167.6424","21.01407","0.009","86","759.4498"
"2023-06-20 22:17:05","37663.57","40723.71","26.35528","26.55086","1.017912","26.47042","9.05254","118.7137","164.3503","2.392871","8.064653","-61.54299","172.0031","21.06576","0","86","759.4498"
"2023-06-20 22:27:05","37656.43","40729.53","26.35896","26.55589","1.017919","26.47419","9.118049","119.5401","165.4985","2.402375","8.062179","-61.39517","177.7251","21.04967","0","86","759.4498"
"2023-06-20 22:37:05","37617.44","40751.48","26.37237","26.58342","1.017949","26.48846","8.816195","115.4296","159.8264","2.328489","8.038021","-59.96943","167.0988","20.9735","0","86","759.4498"
"2023-06-20 22:47:05","37561.52","40771.91","26.38405","26.62299","1.017983","26.50175","8.624479","112.7277","156.1085","1.446035","8.009138","-58.26473","178.4881","20.87746","0.009","86","759.4498"
"2023-06-20 22:57:05","37533.45","40822.39","26.41727","26.6429","1.018032","26.53455","8.534118","111.3717","154.2533","1.356575","8.013061","-58.47454","174.032","20.78184","0.009","86","759.4498"
"2023-06-20 23:07:05","37557.85","40826.73","26.42123","26.62559","1.018029","26.53738","8.555806","111.7113","154.7173","1.249059","8.017713","-58.75111","180.1713","20.80799","0","86","759.4498"
"2023-06-20 23:17:05","37554.29","40829.17","26.42274","26.62812","1.018032","26.53896","8.489065","110.8254","153.4922","1.276608","8.017574","-58.74157","173.9653","20.80055","0","86","759.4498"
"2023-06-20 23:27:05","37597.39","40929.21","26.49259","26.59759","1.018101","26.60398","8.624472","112.5094","155.8395","0.8777546","8.029932","-59.44967","173.3501","20.73799","0.009","86","759.4498"
"2023-06-20 23:37:05","37548.82","40978.09","26.52384","26.632","1.018155","26.63576","8.691351","113.1525","156.7587","0.7665905","8.037831","-59.88598","179.9281","20.61856","0","86","759.4498"
"2023-06-20 23:47:05","37528.19","41011.34","26.54559","26.64664","1.018188","26.65737","8.66884","112.7377","156.1994","0.9116973","8.034746","-59.69286","176.7452","20.55333","0","86","759.4498"
"2023-06-20 23:57:05","37522.64","40988.65","26.52992","26.65058","1.018171","26.64262","8.653543","112.569","155.961","0.7596402","8.036887","-59.82161","179.4441","20.57277","0","86","759.4498"
"2023-06-21 00:07:05","37533.12","40981.12","26.52524","26.64314","1.018162","26.63773","8.620207","112.1782","155.4144","1.07052","8.037832","-59.88121","185.19","20.59496","0","86","759.4498"
"2023-06-21 00:17:05","37501.65","40931.84","26.49043","26.66549","1.018131","26.6057","8.629666","112.3148","155.5995","0.8162941","8.038589","-59.92889","182.2503","20.61243","0","86","759.4498"
"2023-06-21 00:27:05","37397.02","41052.54","26.56798","26.7401","1.01826","26.68415","8.516076","110.324","152.9046","0.687643","8.018466","-58.70104","182.3242","20.33796","0.009","86","759.4498"
"2023-06-21 00:37:05","37326.05","41063.29","26.5722","26.79094","1.018289","26.69114","8.392658","108.5197","150.4269","0.6990399","8.013372","-58.38394","176.2445","20.235","0","86","759.4498"
"2023-06-21 00:47:05","37227.78","41114.08","26.6023","26.86166","1.018358","26.72415","8.295663","106.9176","148.2464","0.5306563","8.001298","-57.64484","180.7244","20.05105","0","86","759.4498"
"2023-06-21 00:57:05","37142.09","41173.8","26.63887","26.92363","1.018431","26.76297","8.243655","105.9176","146.898","0.9057911","7.998987","-57.47557","181.597","19.87334","0","86","759.4498"
"2023-06-21 01:07:05","37195.39","41137.79","26.61691","26.88505","1.018387","26.73956","8.274629","106.519","147.7085","1.032113","8.001161","-57.62339","184.7537","19.98252","0","86","759.4498"
"2023-06-21 01:17:05","37209.06","41116.75","26.60327","26.87517","1.018366","26.72589","8.259634","106.4001","147.5347","1.069124","8.002659","-57.71875","181.3729","20.02415","0","86","759.4498"
"2023-06-21 01:27:05","37232.53","41133.99","26.616","26.85823","1.018373","26.73709","8.230896","106.058","147.0581","0.927861","8.000166","-57.5757","180.4049","20.03416","0","86","759.4498"
"2023-06-21 01:37:05","37218.28","41134.63","26.6158","26.86852","1.018378","26.73751","8.149282","104.969","145.5522","0.7253549","7.996951","-57.38497","169.9408","20.01529","0","86","759.4498"
"2023-06-21 01:47:05","37171.4","41160.77","26.63138","26.9024","1.018412","26.7545","8.079671","103.9076","144.0992","0.6657157","7.984749","-56.65779","170.2245","19.92557","0","86","759.4498"
"2023-06-21 01:57:05","37119.68","41168.29","26.63412","26.93989","1.018432","26.75939","7.965595","102.2997","141.8848","0.388953","7.976917","-56.18811","172.6039","19.85115","0","86","759.4498"
"2023-06-21 02:07:05","37122.74","41194.49","26.65199","26.93767","1.018453","26.77642","7.955273","102.1279","141.6519","0.3922848","7.972","-55.89724","173.1928","19.82501","0","86","759.4498"
"2023-06-21 02:17:05","37085.56","41202.68","26.65582","26.96467","1.01847","26.78174","7.89339","101.2284","140.4158","0.5370219","7.969848","-55.76134","167.3682","19.7684","0","86","759.4498"
"2023-06-21 02:27:05","37080.3","41227.76","26.67253","26.9685","1.018491","26.79804","7.939056","101.7565","141.1556","0.7942396","7.973041","-55.94015","171.6812","19.73305","0","86","759.4498"
"2023-06-21 02:37:05","37050.33","41224.4","26.66887","26.99031","1.018497","26.79586","7.809413","100.0286","138.7655","0.4554958","7.961788","-55.27973","166.7555","19.69882","0","86","759.4498"
"2023-06-21 02:47:05","37038.84","41237.41","26.67713","26.99869","1.01851","26.80431","7.768511","99.45455","137.9749","0.3791435","7.956262","-54.9531","169.6952","19.66939","0","86","759.4498"
"2023-06-21 02:57:05","37045.77","41226.73","26.67023","26.99364","1.0185","26.79737","7.708426","98.7201","136.9519","0.2682902","7.950655","-54.63123","168.1311","19.69037","0","86","759.4498"
"2023-06-21 03:07:05","37040.29","41247.59","26.68408","26.99763","1.018518","26.81094","7.660615","98.0592","136.041","0.1841625","7.94784","-54.46196","168.6557","19.65962","0","86","759.4498"
"2023-06-21 03:17:05","37026.13","41236.12","26.67566","27.00796","1.018513","26.80348","7.671168","98.18048","136.2103","0.4134827","7.951672","-54.68369","168.1478","19.65472","0","86","759.4498"
"2023-06-21 03:27:05","37048.65","41240.43","26.67963","26.99154","1.01851","26.80628","7.765152","99.42969","137.9386","0.6661765","7.956684","-54.97932","168.2504","19.67841","0","86","759.4498"
"2023-06-21 03:37:05","36989","41187.84","26.64131","27.03506","1.018485","26.7721","7.663823","98.08103","136.0708","0.3541646","7.944506","-54.26884","169.3828","19.66263","0","86","759.4498"
"2023-06-21 03:47:05","37021.32","41156.86","26.62187","27.01146","1.018451","26.75196","7.59992","97.39178","135.0997","0.365394","7.940939","-54.07572","171.0208","19.73914","0","86","759.4498"
"2023-06-21 03:57:05","37118.5","41082.9","26.57628","26.94074","1.018365","26.70389","7.758687","99.7885","138.3824","0.5726466","7.954462","-54.90065","161.8226","19.94777","0","86","759.4498"
"2023-06-21 04:07:05","37178.05","41060.16","26.56355","26.89759","1.018329","26.68911","7.864924","101.3404","140.5136","0.5902367","7.959337","-55.20344","169.8621","20.04989","0","86","759.4498"
"2023-06-21 04:17:05","37062.13","40981.48","26.50508","26.98172","1.018299","26.63796","7.654866","98.49473","136.5793","0.4915543","7.942225","-54.19731","172.2606","19.99282","0","86","759.4498"
"2023-06-21 04:27:05","37062.71","40826.69","26.40028","26.9813","1.018174","26.53735","7.996767","103.1768","143.0339","0.8084925","7.972948","-56.01883","169.5044","20.17308","0","86","759.4498"
"2023-06-21 04:37:05","36991.14","40679.4","26.29735","27.0335","1.018076","26.44161","8.015424","103.509","143.4773","0.8504141","7.975635","-56.19049","165.4227","20.25307","0","86","759.4498"
"2023-06-21 04:47:05","36971.61","40607.34","26.24766","27.04778","1.018023","26.39477","8.014367","103.5793","143.5622","0.8273574","7.976013","-56.22387","169.1301","20.31238","0","86","759.4498"
"2023-06-21 04:57:05","36933.02","40515.4","26.18369","27.07604","1.01796","26.33501","8.156602","105.492","146.2005","0.8622271","7.983762","-56.6864","163.6012","20.37067","0","86","759.4498"
"2023-06-21 05:07:05","36903.58","40445.52","26.13506","27.09764","1.017912","26.28959","8.182187","105.8799","146.7283","0.9397517","7.986071","-56.82945","159.0379","20.41502","0","86","759.4498"
"2023-06-21 05:17:05","36906.07","40471.78","26.15296","27.09582","1.017933","26.30666","8.16636","105.6318","146.3905","0.8643949","7.97683","-56.28586","160.8713","20.38724","0","86","759.4498"
"2023-06-21 05:27:05","36859.09","40376.01","26.08605","27.13035","1.017869","26.24441","8.345211","108.0076","149.6714","1.231576","8.001828","-57.75213","161.2528","20.43957","0","86","759.4498"
"2023-06-21 05:37:05","36569.6","40124.27","25.90323","27.34512","1.01775","26.08077","8.11634","104.7806","145.2165","0.8081303","7.97409","-56.12135","161.8488","20.3617","0","86","759.4498"
"2023-06-21 05:47:05","36693.01","40204.65","25.96289","27.25315","1.017778","26.13302","8.25189","106.6974","147.8586","1.223994","8.001502","-57.73067","162.1397","20.42701","0","86","759.4498"
"2023-06-21 05:57:05","36753.42","40305.51","26.03379","27.20835","1.017842","26.19858","8.198309","105.9681","146.857","0.8631269","7.982484","-56.61488","161.6724","20.38591","0","86","759.4498"
"2023-06-21 06:07:05","36744.88","40286.09","26.02027","27.21468","1.017829","26.18596","8.25523","106.7187","147.8946","0.8870031","7.985187","-56.77462","161.7845","20.39782","0","86","759.4498"
"2023-06-21 06:17:05","36743.04","40277.43","26.01433","27.21604","1.017823","26.18033","8.25491","106.7266","147.9038","1.030378","7.98602","-56.82468","160.3182","20.4057","0","86","759.4498"
"2023-06-21 06:27:05","36730.16","40242.78","25.99029","27.22558","1.017798","26.15781","8.379581","108.3722","150.1788","1.167081","7.999978","-57.64246","164.5859","20.43007","0","86","759.4498"
"2023-06-21 06:37:05","36701.63","40200.7","25.96058","27.24675","1.017772","26.13045","8.385887","108.4608","150.2986","1.254584","8.005541","-57.96909","167.5542","20.44294","0","86","759.4498"
"2023-06-21 06:47:05","36643.38","40140.44","25.9173","27.29006","1.017741","26.09128","8.478307","109.6195","151.9053","1.226805","8.003263","-57.83558","168.8798","20.43871","0","86","759.4498"
"2023-06-21 06:57:05","36661.09","40196.55","25.95606","27.27688","1.017781","26.12776","8.263824","106.7841","147.9857","1.07296","7.988348","-56.9582","170.4891","20.39506","0","86","759.4498"
"2023-06-21 07:07:05","36680.13","40213.15","25.96811","27.26271","1.017789","26.13855","8.295208","107.2073","148.5712","1.091445","7.992752","-57.21569","169.9265","20.40015","0","86","759.4498"
"2023-06-21 07:17:05","36658.62","40208.16","25.96382","27.27871","1.017791","26.1353","8.253469","106.6214","147.7641","1.063135","7.9882","-56.94628","163.4558","20.37806","0","86","759.4498"
"2023-06-21 07:27:05","36669.94","40217.79","25.97081","27.27029","1.017796","26.14156","8.364578","108.068","149.7681","1.208245","8.002803","-57.79743","161.0978","20.38137","0","86","759.4498"
"2023-06-21 07:37:05","36647.12","40182.33","25.94583","27.28727","1.017774","26.11851","8.413913","108.7144","150.6611","1.260762","8.004725","-57.91187","160.3325","20.39376","0","86","759.4498"
"2023-06-21 07:47:05","36613.36","40142.99","25.91776","27.31244","1.017752","26.09295","8.335579","107.6899","149.2408","1.228447","7.995834","-57.3945","163.1482","20.39651","0","86","759.4498"
"2023-06-21 07:57:05","36636.57","40190.11","25.95065","27.29513","1.017783","26.12357","8.324997","107.5226","149.0147","1.403559","7.996821","-57.44696","159.4241","20.37078","0","86","759.4498"
"2023-06-21 08:07:05","36630.41","40184.01","25.94626","27.29972","1.01778","26.11961","8.277741","106.9079","148.1628","1.029809","7.993876","-57.2753","161.3815","20.36999","0","86","759.4498"
"2023-06-21 08:17:05","36577.15","40120.88","25.90125","27.33947","1.017744","26.07857","8.360454","107.9588","149.6181","1.01033","7.996027","-57.40166","162.0396","20.37559","0","86","759.4498"
"2023-06-21 08:27:05","36544.93","40080.3","25.87241","27.36357","1.017721","26.0522","8.32984","107.5576","149.0608","0.9833184","7.990561","-57.08456","163.3365","20.38183","0","86","759.4498"
"2023-06-21 08:37:05","36459.82","40008.32","25.82008","27.42745","1.017688","26.00541","8.255588","106.5156","147.6222","1.182842","7.983032","-56.6411","160.1799","20.35634","0","86","759.4498"
"2023-06-21 08:47:05","36586.23","40029","25.8394","27.33269","1.017667","26.01885","8.239599","106.5998","147.7078","1.264555","7.991364","-57.1537","163.7967","20.49702","0","86","759.4498"
"2023-06-21 08:57:05","36603.47","40007.62","25.82563","27.31981","1.017644","26.00496","8.066462","104.4446","144.7109","1.206547","7.981098","-56.56481","163.9445","20.54516","0","86","759.4498"
"2023-06-21 09:07:05","36720.85","40043.43","25.85475","27.23248","1.017638","26.02823","8.112263","105.2714","145.8322","1.220749","7.987848","-56.97966","167.3062","20.65579","0","86","759.4498"
"2023-06-21 09:17:05","36689.32","40047.32","25.8561","27.25589","1.017651","26.03076","8.037112","104.2083","144.3695","1.039966","7.974871","-56.21433","166.3573","20.6099","0","86","759.4498"
"2023-06-21 09:27:05","36745.01","40057.79","25.86548","27.21458","1.017642","26.03756","8.072754","104.7931","145.1664","1.392947","7.994998","-57.39927","165.2892","20.67016","0","86","759.4498"
"2023-06-21 09:37:05","36748.91","40039.38","25.85315","27.21169","1.017626","26.0256","8.217552","106.7187","147.8277","1.574662","8.003984","-57.92856","164.9769","20.69735","0","86","759.4498"
"2023-06-21 09:47:05","36726.72","40025.97","25.84315","27.22813","1.017622","26.01688","8.260682","107.2469","148.5624","1.518562","8.002515","-57.84035","168.0525","20.6844","0","86","759.4498"
"2023-06-21 09:57:05","36720.93","40028.97","25.84495","27.23243","1.017626","26.01883","8.302695","107.771","149.2909","1.62954","8.009341","-58.23612","169.2017","20.67323","0","86","759.4498"
"2023-06-21 10:07:05","36655.09","40099.81","25.89026","27.28134","1.017704","26.06488","8.051964","104.2138","144.4006","1.243735","7.974774","-56.18811","172.2224","20.50242","0","86","759.4498"
"2023-06-21 10:17:05","36654.24","40119.34","25.90346","27.28197","1.01772","26.07757","8.013869","103.6818","143.6686","1.306884","7.975754","-56.24056","169.6237","20.47803","0","86","759.4498"
"2023-06-21 10:27:05","36690.75","40118.48","25.9044","27.25482","1.017709","26.07701","8.035649","104.0581","144.1795","1.134062","7.986682","-56.88667","168.1741","20.5267","0","86","759.4498"
"2023-06-21 10:37:05","36744.24","40140.76","25.92173","27.21515","1.017711","26.09149","8.403787","108.9239","150.9115","1.262444","8.020657","-58.87508","170.0266","20.56989","0","86","759.4498"
