lab_id,date_collected,site,lab_sample,date_rftmread1,rftm_reader1,rftm_intensity_read1,duplicate_read,date_rftmread2,rftm_reader2,rftm_intensity_read2,rftm_notes,rftm_final
0923ASHC_01,2023-09-05,ASHC,1,2023-09-12,Mariah Kachmar,0,TRUE,2023-09-12,Isaiah Mayo,0,,0
0923ASHC_02,2023-09-05,ASHC,2,2023-09-12,Mariah Kachmar,1,TRUE,2023-09-12,Isaiah Mayo,0.5,,1
0923ASHC_03,2023-09-05,ASHC,3,2023-09-12,Mariah Kachmar,0.5,TRUE,2023-09-12,Isaiah Mayo,0.5,,0.5
0923ASHC_04,2023-09-05,ASHC,4,2023-09-12,Mariah Kachmar,2,FALSE,,,,,2
0923ASHC_05,2023-09-05,ASHC,5,2023-09-12,Mariah Kachmar,2,FALSE,,,,,2
0923ASHC_06,2023-09-05,ASHC,6,2023-09-12,Mariah Kachmar,1,FALSE,,,,,1
0923ASHC_07,2023-09-05,ASHC,7,2023-09-12,Mariah Kachmar,1,FALSE,,,,,1
0923ASHC_08,2023-09-05,ASHC,8,2023-09-12,Mariah Kachmar,1,FALSE,,,,,1
0923ASHC_09,2023-09-05,ASHC,9,2023-09-12,Isaiah Mayo,0.5,FALSE,,,,,0.5
0923ASHC_10,2023-09-05,ASHC,10,2023-09-12,Isaiah Mayo,0,FALSE,,,,,0
0923ASHC_11,2023-09-05,ASHC,11,2023-09-12,Katie Rexius,1,FALSE,,,,,1
0923ASHC_12,2023-09-05,ASHC,12,2023-09-12,Katie Rexius,1,FALSE,,,,,1
0923ASHC_13,2023-09-05,ASHC,13,2023-09-12,Katie Rexius,0.5,FALSE,,,,,0.5
0923ASHC_14,2023-09-05,ASHC,14,2023-09-12,Katie Rexius,0.5,FALSE,,,,,0.5
0923ASHC_15,2023-09-05,ASHC,15,2023-09-12,Mariah Kachmar,2,FALSE,,,,,2
0923ASHC_16,2023-09-05,ASHC,16,2023-09-12,Mariah Kachmar,0,FALSE,,,,,0
0923ASHC_17,2023-09-05,ASHC,17,2023-09-12,Katie Rexius,1,FALSE,,,,,1
0923ASHC_18,2023-09-05,ASHC,18,2023-09-12,Katie Rexius,1,FALSE,,,,,1
0923ASHC_19,2023-09-05,ASHC,19,2023-09-12,Mariah Kachmar,2,FALSE,,,,,2
0923ASHC_20,2023-09-05,ASHC,20,2023-09-12,Mariah Kachmar,3,FALSE,,,,,3
0923ASHC_21,2023-09-05,ASHC,21,2023-09-12,Isaiah Mayo,1,FALSE,,,,,1
0923ASHC_22,2023-09-05,ASHC,22,2023-09-12,Isaiah Mayo,1,FALSE,,,,,1
0923ASHC_23,2023-09-05,ASHC,23,2023-09-12,Katie Rexius,0.5,FALSE,,,,,0.5
0923ASHC_24,2023-09-05,ASHC,24,2023-09-12,Katie Rexius,1,FALSE,,,,,1
0923ASHC_25,2023-09-05,ASHC,25,2023-09-12,Isaiah Mayo,1,FALSE,,,,,1
0923ASHC_26,2023-09-05,ASHC,26,2023-09-12,Isaiah Mayo,2,FALSE,,,,,2
0923ASHC_27,2023-09-05,ASHC,27,2023-09-12,Katie Rexius,2,FALSE,,,,,2
0923ASHC_28,2023-09-05,ASHC,28,2023-09-12,Katie Rexius,1,FALSE,,,,,1
