lab_id,date_collected,site,lab_sample,date_rftmread1,rftm_reader1,rftm_intensity_read1,duplicate_read,date_rftmread2,rftm_reader2,rftm_intensity_read2,rftm_notes,rftm_final
0924ASHC_01,2024-09-23,ASHC,1,2024-09-30,Kelly Roper,3,FALSE,,,,,3
0924ASHC_02,2024-09-23,ASHC,2,2024-09-30,Kelly Roper,1,FALSE,,,,,1
0924ASHC_03,2024-09-23,ASHC,3,2024-09-30,Kyra Lenderman,1,FALSE,,,,,1
0924ASHC_04,2024-09-23,ASHC,4,2024-09-30,Kyra Lenderman,1,FALSE,,,,,1
0924ASHC_05,2024-09-23,ASHC,5,2024-09-30,Kyra Lenderman,1,FALSE,,,,,1
0924ASHC_06,2024-09-23,ASHC,6,2024-09-30,Kyra Lenderman,2,FALSE,,,,,2
0924ASHC_07,2024-09-23,ASHC,7,2024-09-30,Kelly Roper,0,FALSE,,,,,0
0924ASHC_08,2024-09-23,ASHC,8,2024-09-30,Kelly Roper,4,TRUE,2024-09-30,Mariah Kachmar,4,,4
0924ASHC_09,2024-09-23,ASHC,9,2024-09-30,Mariah Kachmar,0.5,TRUE,2024-09-30,Kyra Lenderman,0.5,,0.5
0924ASHC_10,2024-09-23,ASHC,10,2024-09-30,Mariah Kachmar,1,FALSE,,,,,1
0924ASHC_11,2024-09-23,ASHC,11,2024-09-30,Mariah Kachmar,2,FALSE,,,,,2
0924ASHC_12,2024-09-23,ASHC,12,2024-09-30,Mariah Kachmar,1,FALSE,,,,,1
0924ASHC_13,2024-09-23,ASHC,13,2024-09-30,Mariah Kachmar,0.5,FALSE,,,,,0.5
0924ASHC_14,2024-09-23,ASHC,14,2024-09-30,Mariah Kachmar,4,FALSE,,,,,4
0924ASHC_15,2024-09-23,ASHC,15,2024-09-30,Kelly Roper,0.5,FALSE,,,,,0.5
0924ASHC_16,2024-09-23,ASHC,16,2024-09-30,Kelly Roper,0,FALSE,,,,,0
0924ASHC_17,2024-09-23,ASHC,17,2024-09-30,Kyra Lenderman,1,FALSE,,,,,1
0924ASHC_18,2024-09-23,ASHC,18,2024-09-30,Kyra Lenderman,2,FALSE,,,,,2
0924ASHC_19,2024-09-23,ASHC,19,2024-09-30,Mariah Kachmar,0,FALSE,,,,,0
0924ASHC_20,2024-09-23,ASHC,20,2024-09-30,Mariah Kachmar,1,FALSE,,,,,1
0924ASHC_21,2024-09-23,ASHC,21,2024-09-30,Mariah Kachmar,0.5,TRUE,2024-09-30,Kyra Lenderman,0.5,,0.5
0924ASHC_22,2024-09-23,ASHC,22,2024-09-30,Mariah Kachmar,0.5,FALSE,,,,,0.5
0924ASHC_23,2024-09-23,ASHC,23,2024-09-30,Kyra Lenderman,0.5,FALSE,,,,,0.5
0924ASHC_24,2024-09-23,ASHC,24,2024-09-30,Kyra Lenderman,2,FALSE,,,,,2
0924ASHC_25,2024-09-23,ASHC,25,2024-09-30,Mariah Kachmar,2,FALSE,,,,,2
0924ASHC_26,2024-09-23,ASHC,26,2024-09-30,Mariah Kachmar,1,FALSE,,,,,1
0924ASHC_27,2024-09-23,ASHC,27,2024-09-30,Mariah Kachmar,0.5,FALSE,,,,,0.5
0924ASHC_28,2024-09-23,ASHC,28,2024-09-30,Mariah Kachmar,3,FALSE,,,,,3
0924ASHC_29,2024-09-23,ASHC,29,2024-09-30,Kelly Roper,1,FALSE,,,,,1
0924ASHC_30,2024-09-23,ASHC,30,2024-09-30,Kelly Roper,0.5,FALSE,,,,,0.5
