lab_id,date_collected,site,lab_sample,date_rftmread1,rftm_reader1,rftm_intensity_read1,duplicate_read,date_rftmread2,rftm_reader2,rftm_intensity_read2,rftm_notes,rftm_final
0724ASHC_01,2024-07-10,ASHC,1,2024-07-17,Kelly Roper,0.5,FALSE,,,,,0.5
0724ASHC_02,2024-07-10,ASHC,2,2024-07-17,Kelly Roper,1,FALSE,,,,,1
0724ASHC_03,2024-07-10,ASHC,3,2024-07-17,Kyra Lenderman,3,TRUE,2024-07-17,Kelly Roper,3,,3
0724ASHC_04,2024-07-10,ASHC,4,2024-07-17,Kyra Lenderman,2,TRUE,2024-07-17,Kelly Roper,2,,2
0724ASHC_05,2024-07-10,ASHC,5,2024-07-17,Kelly Roper,3,TRUE,2024-07-17,Isaiah Mayo,3,,3
0724ASHC_06,2024-07-10,ASHC,6,2024-07-17,Kelly Roper,3,FALSE,,,,,3
0724ASHC_07,2024-07-10,ASHC,7,2024-07-17,Isaiah Mayo,1,FALSE,,,,,1
0724ASHC_08,2024-07-10,ASHC,8,2024-07-17,Isaiah Mayo,2,FALSE,,,,,2
0724ASHC_09,2024-07-10,ASHC,9,2024-07-17,Kelly Roper,1,FALSE,,,,,1
0724ASHC_10,2024-07-10,ASHC,10,2024-07-17,Kelly Roper,1,FALSE,,,,,1
0724ASHC_11,2024-07-10,ASHC,11,2024-07-17,Kyra Lenderman,3,FALSE,,,,,3
0724ASHC_12,2024-07-10,ASHC,12,2024-07-17,Kyra Lenderman,1,FALSE,,,,,1
0724ASHC_13,2024-07-10,ASHC,13,2024-07-17,Isaiah Mayo,1,FALSE,,,,,1
0724ASHC_14,2024-07-10,ASHC,14,2024-07-17,Isaiah Mayo,1,FALSE,,,,,1
0724ASHC_15,2024-07-10,ASHC,15,2024-07-17,Kelly Roper,1,FALSE,,,,,1
0724ASHC_16,2024-07-10,ASHC,16,2024-07-17,Kelly Roper,0.5,FALSE,,,,,0.5
0724ASHC_17,2024-07-10,ASHC,17,2024-07-18,Kelly Roper,0.5,FALSE,,,,,0.5
0724ASHC_18,2024-07-10,ASHC,18,2024-07-18,Kelly Roper,3,FALSE,,,,,3
0724ASHC_19,2024-07-10,ASHC,19,2024-07-18,Kyra Lenderman,1,FALSE,,,,,1
0724ASHC_20,2024-07-10,ASHC,20,2024-07-18,Kyra Lenderman,0,FALSE,,,,,0
0724ASHC_21,2024-07-10,ASHC,21,2024-07-18,Kennedy Mcgrath,2,FALSE,,,,,2
0724ASHC_22,2024-07-10,ASHC,22,2024-07-18,Kennedy Mcgrath,1,FALSE,,,,,1
0724ASHC_23,2024-07-10,ASHC,23,2024-07-18,Kennedy Mcgrath,2,FALSE,,,,,2
0724ASHC_24,2024-07-10,ASHC,24,2024-07-18,Kennedy Mcgrath,0.5,FALSE,,,,,0.5
0724ASHC_25,2024-07-10,ASHC,25,2024-07-18,Kelly Roper,3,FALSE,,,,,3
0724ASHC_26,2024-07-10,ASHC,26,2024-07-18,Kelly Roper,1,FALSE,,,,,1
0724ASHC_27,2024-07-10,ASHC,27,2024-07-18,Kennedy Mcgrath,1,FALSE,,,,,1
0724ASHC_28,2024-07-10,ASHC,28,2024-07-18,Kennedy Mcgrath,1,FALSE,,,,,1
0724ASHC_29,2024-07-10,ASHC,29,2024-07-18,Kyra Lenderman,3,FALSE,,,,,3
0724ASHC_30,2024-07-10,ASHC,30,2024-07-18,Kyra Lenderman,0.5,FALSE,,,,,0.5
