lab_id,date_collected,site,lab_sample,date_rftmread1,rftm_reader1,rftm_intensity_read1,duplicate_read,date_rftmread2,rftm_reader2,rftm_intensity_read2,rftm_notes,rftm_final
0724FENC_01,7/1/2024,FENC,1,7/8/2024,Mariah Kachmar,2,FALSE,,,,,2
0724FENC_02,7/1/2024,FENC,2,7/8/2024,Mariah Kachmar,1,FALSE,,,,,1
0724FENC_03,7/1/2024,FENC,3,7/8/2024,Kyra Lenderman,0.5,FALSE,,,,,0.5
0724FENC_04,7/1/2024,FENC,4,7/8/2024,Kyra Lenderman,2,FALSE,,,,,2
0724FENC_05,7/1/2024,FENC,5,7/8/2024,Mariah Kachmar,1,FALSE,,,,,1
0724FENC_06,7/1/2024,FENC,6,7/8/2024,Mariah Kachmar,0.5,FALSE,,,,,0.5
0724FENC_07,7/1/2024,FENC,7,7/8/2024,Mariah Kachmar,0.5,FALSE,,,,,0.5
0724FENC_08,7/1/2024,FENC,8,7/8/2024,Mariah Kachmar,0,FALSE,,,,,0
0724FENC_09,7/1/2024,FENC,9,7/8/2024,Kyra Lenderman,2,FALSE,,,,,2
0724FENC_10,7/1/2024,FENC,10,7/8/2024,Kyra Lenderman,0,FALSE,,,,,0
0724FENC_11,7/1/2024,FENC,11,7/9/2024,Kelly Roper,2,TRUE,7/9/2024,Mariah Kachmar,2,,2
0724FENC_12,7/1/2024,FENC,12,7/9/2024,Kelly Roper,2,TRUE,7/9/2024,Mariah Kachmar,2,,2
0724FENC_13,7/1/2024,FENC,13,7/9/2024,Kelly Roper,1,FALSE,,,,,1
0724FENC_14,7/1/2024,FENC,14,7/9/2024,Kelly Roper,2,FALSE,,,,,2
0724FENC_15,7/1/2024,FENC,15,7/9/2024,Kelly Roper,1,FALSE,,,,,1
0724FENC_16,7/1/2024,FENC,16,7/9/2024,Kelly Roper,1,FALSE,,,,,1
0724FENC_17,7/1/2024,FENC,17,7/9/2024,Kelly Roper,0.5,FALSE,,,,,0.5
0724FENC_18,7/1/2024,FENC,18,7/9/2024,Kelly Roper,1,FALSE,,,,,1
0724FENC_19,7/1/2024,FENC,19,7/9/2024,Mariah Kachmar,1,FALSE,,,,,1
0724FENC_20,7/1/2024,FENC,20,7/9/2024,Mariah Kachmar,0,FALSE,,,,,0
0724FENC_21,7/1/2024,FENC,21,7/9/2024,Kelly Roper,2,TRUE,7/9/2024,Isaiah Mayo,2,,2
0724FENC_22,7/1/2024,FENC,22,7/9/2024,Kelly Roper,3,FALSE,,,,,3
0724FENC_23,7/1/2024,FENC,23,7/9/2024,Isaiah Mayo,1,FALSE,,,,,1
0724FENC_24,7/1/2024,FENC,24,7/9/2024,Isaiah Mayo,1,FALSE,,,,,1
0724FENC_25,7/1/2024,FENC,25,7/9/2024,Kennedy Mcgrath,1,FALSE,,,,,1
0724FENC_26,7/1/2024,FENC,26,7/9/2024,Kennedy Mcgrath,1,FALSE,,,,,1
0724FENC_27,7/1/2024,FENC,27,7/9/2024,Kelly Roper,0,FALSE,,,,,0
0724FENC_28,7/1/2024,FENC,28,7/9/2024,Kelly Roper,3,FALSE,,,,,3
0724FENC_29,7/1/2024,FENC,29,7/9/2024,Isaiah Mayo,1,FALSE,,,,,1
0724FENC_30,7/1/2024,FENC,30,7/9/2024,Isaiah Mayo,3,FALSE,,,,,3
