lab_id,date_collected,site,lab_sample,date_rftmread1,rftm_reader1,rftm_intensity_read1,duplicate_read,date_rftmread2,rftm_reader2,rftm_intensity_read2,rftm_notes,rftm_final
0324ASHC_01,2024-03-14,ASHC,1,2024-03-21,Kelly Roper,0,TRUE,2024-03-21,Isaiah Mayo,0,,0
0324ASHC_02,2024-03-14,ASHC,2,2024-03-21,Kelly Roper,0,TRUE,2024-03-21,Isaiah Mayo,0,,0
0324ASHC_03,2024-03-14,ASHC,3,2024-03-21,Kyra Lenderman,1,TRUE,2024-03-21,Isaiah Mayo,1,,1
0324ASHC_04,2024-03-14,ASHC,4,2024-03-21,Kyra Lenderman,0,TRUE,2024-03-21,Isaiah Mayo,0,,0
0324ASHC_05,2024-03-14,ASHC,5,2024-03-21,Isaiah Mayo,0.5,FALSE,2024-03-21,,,,0.5
0324ASHC_06,2024-03-14,ASHC,6,2024-03-21,Isaiah Mayo,0,FALSE,2024-03-21,,,,0
0324ASHC_07,2024-03-14,ASHC,7,2024-03-21,Kelly Roper,0.5,TRUE,2024-03-21,Isaiah Mayo,0.5,,0.5
0324ASHC_08,2024-03-14,ASHC,8,2024-03-21,Kelly Roper,0,TRUE,2024-03-21,Isaiah Mayo,0,,0
0324ASHC_09,2024-03-14,ASHC,9,2024-03-21,Isaiah Mayo,0.5,FALSE,2024-03-21,,,,0.5
0324ASHC_10,2024-03-14,ASHC,10,2024-03-21,Isaiah Mayo,1,FALSE,2024-03-21,,,,1
0324ASHC_11,2024-03-14,ASHC,11,2024-03-21,Kelly Roper,0,FALSE,2024-03-21,,,,0
0324ASHC_12,2024-03-14,ASHC,12,2024-03-21,Kelly Roper,0.5,FALSE,2024-03-21,,,,0.5
0324ASHC_13,2024-03-14,ASHC,13,2024-03-21,Kyra Lenderman,0,FALSE,2024-03-21,,,,0
0324ASHC_14,2024-03-14,ASHC,14,2024-03-21,Kyra Lenderman,0,FALSE,2024-03-21,,,,0
0324ASHC_15,2024-03-14,ASHC,15,2024-03-21,Kyra Lenderman,1,FALSE,2024-03-21,,,,1
0324ASHC_16,2024-03-14,ASHC,16,2024-03-21,Kyra Lenderman,0,FALSE,2024-03-21,,,,0
0324ASHC_17,2024-03-14,ASHC,17,2024-03-21,Kelly Roper,1,TRUE,2024-03-21,Isaiah Mayo,1,,1
0324ASHC_18,2024-03-14,ASHC,18,2024-03-21,Kelly Roper,0.5,FALSE,2024-03-21,,,,0.5
0324ASHC_19,2024-03-14,ASHC,19,2024-03-21,Meghana Parikh,0.5,FALSE,2024-03-21,,,,0
0324ASHC_20,2024-03-14,ASHC,20,2024-03-21,Meghana Parikh,0,FALSE,2024-03-21,,,,0
0324ASHC_21,2024-03-14,ASHC,21,2024-03-21,Kelly Roper,0,FALSE,2024-03-21,,,,0.5
0324ASHC_22,2024-03-14,ASHC,22,2024-03-21,Kelly Roper,0.5,FALSE,2024-03-21,,,,0
0324ASHC_23,2024-03-14,ASHC,23,2024-03-21,Kelly Roper,0,FALSE,2024-03-21,,,,0.5
0324ASHC_24,2024-03-14,ASHC,24,2024-03-21,Kelly Roper,0.5,FALSE,2024-03-21,,,,0
0324ASHC_25,2024-03-14,ASHC,25,2024-03-21,Isaiah Mayo,0,FALSE,2024-03-21,,,,1
0324ASHC_26,2024-03-14,ASHC,26,2024-03-21,Isaiah Mayo,1,FALSE,2024-03-21,,,,0.5
0324ASHC_27,2024-03-14,ASHC,27,2024-03-21,Isaiah Mayo,0.5,FALSE,2024-03-21,,,,0.5
0324ASHC_28,2024-03-14,ASHC,28,2024-03-21,Isaiah Mayo,0.5,FALSE,2024-03-21,,,,0
0324ASHC_29,2024-03-14,ASHC,29,2024-03-21,Kyra Lenderman,0,FALSE,2024-03-21,,,,1
0324ASHC_30,2024-03-14,ASHC,30,2024-03-21,Kyra Lenderman,1,FALSE,2024-03-21,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
