lab_id,date_collected,site,lab_sample,date_rftmread1,rftm_reader1,rftm_intensity_read1,duplicate_read,date_rftmread2,rftm_reader2,rftm_intensity_read2,rftm_notes,rftm_final
1023ASHC_01,2023-10-03,ASHC,1,2023-10-10,Meghana Parikh,2,TRUE,2023-10-10,Mariah Kachmar,2,,2
1023ASHC_02,2023-10-03,ASHC,2,2023-10-10,Mariah Kachmar,2,TRUE,2023-10-10,Isaiah Mayo,2,,2
1023ASHC_03,2023-10-03,ASHC,3,2023-10-10,Isaiah Mayo,0.5,TRUE,2023-10-10,Mariah Kachmar,0.5,,0.5
1023ASHC_04,2023-10-03,ASHC,4,2023-10-10,Isaiah Mayo,1,FALSE,,,,,1
1023ASHC_05,2023-10-03,ASHC,5,2023-10-10,Mariah Kachmar,1,FALSE,,,,,1
1023ASHC_06,2023-10-03,ASHC,6,2023-10-10,Mariah Kachmar,1,FALSE,,,,,1
1023ASHC_07,2023-10-03,ASHC,7,2023-10-10,Mariah Kachmar,1,FALSE,,,,,1
1023ASHC_08,2023-10-03,ASHC,8,2023-10-10,Mariah Kachmar,1,FALSE,,,,,1
1023ASHC_09,2023-10-03,ASHC,9,2023-10-10,Mariah Kachmar,2,FALSE,,,,,2
1023ASHC_10,2023-10-03,ASHC,10,2023-10-10,Mariah Kachmar,3,FALSE,,,,,3
1023ASHC_11,2023-10-03,ASHC,11,2023-10-10,Isaiah Mayo,1,FALSE,,,,,1
1023ASHC_12,2023-10-03,ASHC,12,2023-10-10,Isaiah Mayo,1,FALSE,,,,,1
1023ASHC_13,2023-10-03,ASHC,13,2023-10-10,Mariah Kachmar,3,FALSE,,,,,3
1023ASHC_14,2023-10-03,ASHC,14,2023-10-10,Mariah Kachmar,3,FALSE,,,,,3
1023ASHC_15,2023-10-03,ASHC,15,2023-10-10,Isaiah Mayo,1,FALSE,,,,,1
1023ASHC_16,2023-10-03,ASHC,16,2023-10-10,Isaiah Mayo,0.5,FALSE,,,,,0.5
1023ASHC_17,2023-10-03,ASHC,17,2023-10-10,Mariah Kachmar,2,FALSE,,,,,2
1023ASHC_18,2023-10-03,ASHC,18,2023-10-10,Mariah Kachmar,3,FALSE,,,,,3
1023ASHC_19,2023-10-03,ASHC,19,2023-10-10,Isaiah Mayo,2,FALSE,,,,,2
1023ASHC_20,2023-10-03,ASHC,20,2023-10-10,Isaiah Mayo,0,FALSE,,,,,0
