lab_id,date_collected,site,lab_sample,date_rftmread1,rftm_reader1,rftm_intensity_read1,duplicate_read,date_rftmread2,rftm_reader2,rftm_intensity_read2,rftm_notes,rftm_final
0524GOLD_01,2024-05-23,GOLD,1,2024-05-30,Isaiah Mayo,0,FALSE,,,,,0
0524GOLD_02,2024-05-23,GOLD,2,2024-05-30,Isaiah Mayo,0,FALSE,,,,,0
0524GOLD_03,2024-05-23,GOLD,3,2024-05-30,Isaiah Mayo,0.5,FALSE,,,,,0.5
0524GOLD_04,2024-05-23,GOLD,4,2024-05-30,Isaiah Mayo,0,FALSE,,,,,0
0524GOLD_05,2024-05-23,GOLD,5,2024-05-30,Kyra Lenderman,0,FALSE,2024-05-30,Isaiah Mayo,0,,0
0524GOLD_06,2024-05-23,GOLD,6,2024-05-30,Kyra Lenderman,0,FALSE,2024-05-30,Isaiah Mayo,0,,0
0524GOLD_07,2024-05-23,GOLD,7,2024-05-30,Kennedy Mcgrath,0,TRUE,2024-05-30,Kelly Roper,0,,0
0524GOLD_08,2024-05-23,GOLD,8,2024-05-30,Kennedy Mcgrath,0,TRUE,2024-05-30,Kelly Roper,0,,0
0524GOLD_09,2024-05-23,GOLD,9,2024-05-30,Isaiah Mayo,0,FALSE,,,,,0
0524GOLD_10,2024-05-23,GOLD,10,2024-05-30,Isaiah Mayo,0,FALSE,,,,,0
0524GOLD_11,2024-05-23,GOLD,11,2024-05-30,Kyra Lenderman,0.5,FALSE,,,,,0.5
0524GOLD_12,2024-05-23,GOLD,12,2024-05-30,Kyra Lenderman,0,FALSE,,,,,0
0524GOLD_13,2024-05-23,GOLD,13,2024-05-30,Kennedy Mcgrath,0.5,TRUE,2024-05-30,Kelly Roper,0.5,,0.5
0524GOLD_14,2024-05-23,GOLD,14,2024-05-30,Kennedy Mcgrath,0,TRUE,2024-05-30,Kelly Roper,0,,0
0524GOLD_15,2024-05-23,GOLD,15,2024-05-30,Kyra Lenderman,0,FALSE,,,,,0
0524GOLD_16,2024-05-23,GOLD,16,2024-05-30,Kyra Lenderman,0,FALSE,,,,,0
0524GOLD_17,2024-05-23,GOLD,17,2024-05-30,Kennedy Mcgrath,0,TRUE,2024-05-30,Kelly Roper,0,,0
0524GOLD_18,2024-05-23,GOLD,18,2024-05-30,Kennedy Mcgrath,0,TRUE,2024-05-30,Kelly Roper,0,,0
0524GOLD_19,2024-05-23,GOLD,19,2024-05-30,Kyra Lenderman,0,TRUE,2024-05-30,Isaiah Mayo,0,,0
0524GOLD_20,2024-05-23,GOLD,20,2024-05-30,Kyra Lenderman,0,FALSE,,,,,0
