lab_id,date_collected,site,lab_sample,date_rftmread1,rftm_reader1,rftm_intensity_read1,duplicate_read,date_rftmread2,rftm_reader2,rftm_intensity_read2,rftm_notes,rftm_final
1023GOLD_01,2023-10-16,GOLD,1,2023-10-24,Meghana Parikh,1,TRUE,2023-10-24,Katie McFarland,1,,1
1023GOLD_02,2023-10-16,GOLD,2,2023-10-24,Meghana Parikh,0,TRUE,2023-10-24,Katie McFarland,0,,0
1023GOLD_03,2023-10-16,GOLD,3,2023-10-24,Katie McFarland,0,TRUE,2023-10-24,Mariah Kachmar,0,,0
1023GOLD_04,2023-10-16,GOLD,4,2023-10-24,Katie McFarland,0,FALSE,,,,,0
1023GOLD_05,2023-10-16,GOLD,5,2023-10-24,Mariah Kachmar,0,FALSE,,,,,0
1023GOLD_06,2023-10-16,GOLD,6,2023-10-24,Mariah Kachmar,0,FALSE,,,,,0
1023GOLD_07,2023-10-16,GOLD,7,2023-10-24,Meghana Parikh,2,FALSE,,,,,2
1023GOLD_08,2023-10-16,GOLD,8,2023-10-24,Meghana Parikh,0,FALSE,,,,,0
1023GOLD_09,2023-10-16,GOLD,9,2023-10-24,Isaiah Mayo,2,FALSE,,,,,2
1023GOLD_10,2023-10-16,GOLD,10,2023-10-24,Isaiah Mayo,0,FALSE,,,,,0
1023GOLD_11,2023-10-16,GOLD,11,2023-10-24,Meghana Parikh,0,FALSE,,,,,0
1023GOLD_12,2023-10-16,GOLD,12,2023-10-24,Meghana Parikh,0,FALSE,,,,,0
1023GOLD_13,2023-10-16,GOLD,13,2023-10-24,Isaiah Mayo,0,FALSE,,,,,0
1023GOLD_14,2023-10-16,GOLD,14,2023-10-24,Isaiah Mayo,0,FALSE,,,,,0
1023GOLD_15,2023-10-16,GOLD,15,2023-10-24,Meghana Parikh,0,FALSE,,,,,0
1023GOLD_16,2023-10-16,GOLD,16,2023-10-24,Meghana Parikh,0,FALSE,,,,,0
1023GOLD_17,2023-10-16,GOLD,17,2023-10-24,Katie McFarland,0,FALSE,,,,,0
1023GOLD_18,2023-10-16,GOLD,18,2023-10-24,Katie McFarland,0,FALSE,,,,,0
