lab_id,date_collected,site,lab_sample,date_rftmread1,rftm_reader1,rftm_intensity_read1,duplicate_read,date_rftmread2,rftm_reader2,rftm_intensity_read2,rftm_notes,rftm_final
1123FENC_01,2023-11-08,FENC,1,2023-11-14,Kelly Roper,0.5,TRUE,2023-11-14,Isaiah Mayo,0.5,,0.5
1123FENC_02,2023-11-08,FENC,2,2023-11-14,Kelly Roper,0.5,TRUE,2023-11-14,Isaiah Mayo,0.5,,0.5
1123FENC_03,2023-11-08,FENC,3,2023-11-14,Mariah Kachmar,1,,,,,,1
1123FENC_04,2023-11-08,FENC,4,2023-11-14,Mariah Kachmar,1,,,,,,1
1123FENC_05,2023-11-08,FENC,5,2023-11-14,Isaiah Mayo,0.5,,,,,,0.5
1123FENC_06,2023-11-08,FENC,6,2023-11-14,Isaiah Mayo,1,,,,,,1
1123FENC_07,2023-11-08,FENC,7,2023-11-14,Isaiah Mayo,1,,,,,,1
1123FENC_08,2023-11-08,FENC,8,2023-11-14,Isaiah Mayo,1,,,,,,1
1123FENC_09,2023-11-08,FENC,9,2023-11-14,Meghana Parikh,0.5,,,,,,0.5
1123FENC_10,2023-11-08,FENC,10,2023-11-14,Isaiah Mayo,1,,,,,,1
1123FENC_11,2023-11-08,FENC,11,2023-11-14,Meghana Parikh,1,TRUE,2023-11-14,Kelly Roper,1,,1
1123FENC_12,2023-11-08,FENC,12,2023-11-14,Meghana Parikh,1,TRUE,2023-11-14,Kelly Roper,1,,1
1123FENC_13,2023-11-08,FENC,13,2023-11-14,Kelly Roper,1,TRUE,2023-11-14,Meghana Parikh,1,,1
1123FENC_14,2023-11-08,FENC,14,2023-11-14,Kelly Roper,0,TRUE,2023-11-14,Meghana Parikh,0.5,,0.5
1123FENC_15,2023-11-08,FENC,15,2023-11-14,Isaiah Mayo,0.5,,,,,,0.5
1123FENC_16,2023-11-08,FENC,16,2023-11-14,Isaiah Mayo,0.5,,,,,,0.5
1123FENC_17,2023-11-08,FENC,17,2023-11-14,Meghana Parikh,2,,,,,,2
1123FENC_18,2023-11-08,FENC,18,2023-11-14,Meghana Parikh,2,,,,,,2
1123FENC_19,2023-11-08,FENC,19,2023-11-14,Isaiah Mayo,1,,,,,,1
1123FENC_20,2023-11-08,FENC,20,2023-11-14,Isaiah Mayo,1,,,,,,1
1123FENC_21,2023-11-08,FENC,21,2023-11-14,Meghana Parikh,1,,,,,,1
1123FENC_22,2023-11-08,FENC,22,2023-11-14,Meghana Parikh,1,,,,,,1
1123FENC_23,2023-11-08,FENC,23,2023-11-14,Isaiah Mayo,0.5,,,,,,0.5
1123FENC_24,2023-11-08,FENC,24,2023-11-14,Isaiah Mayo,1,,,,,,1
1123FENC_25,2023-11-08,FENC,25,2023-11-14,Kelly Roper,0,TRUE,2023-11-14,Isaiah Mayo,0.5,,0.5
1123FENC_26,2023-11-08,FENC,26,2023-11-14,Kelly Roper,0.5,TRUE,2023-11-14,Isaiah Mayo,0.5,,0.5
1123FENC_27,2023-11-08,FENC,27,2023-11-14,Meghana Parikh,1,,,,,,1
1123FENC_28,2023-11-08,FENC,28,2023-11-14,Meghana Parikh,0.5,,,,,,0.5
1123FENC_29,2023-11-08,FENC,29,2023-11-14,Isaiah Mayo,1,,,,,,1
1123FENC_30,2023-11-08,FENC,30,2023-11-14,Isaiah Mayo,0,,,,,,0
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
