lab_id,date_collected,site,lab_sample,date_rftmread1,rftm_reader1,rftm_intensity_read1,duplicate_read,date_rftmread2,rftm_reader2,rftm_intensity_read2,rftm_notes,rftm_final
0623LAUR_01,2023-06-20,LAUR,1,2023-06-28,Mariah Kachmar,0,TRUE,2023-06-28,Isaiah Mayo,0,,0
0623LAUR_02,2023-06-20,LAUR,2,2023-06-28,Mariah Kachmar,4,TRUE,2023-06-28,Isaiah Mayo,4,,4
0623LAUR_03,2023-06-20,LAUR,3,2023-06-28,Mariah Kachmar,1,TRUE,2023-06-28,Isaiah Mayo,0.5,,1
0623LAUR_04,2023-06-20,LAUR,4,2023-06-28,Mariah Kachmar,0.5,TRUE,2023-06-28,Isaiah Mayo,0,,0.5
0623LAUR_05,2023-06-20,LAUR,5,2023-06-28,Mariah Kachmar,2,TRUE,2023-06-28,Isaiah Mayo,2,,2
0623LAUR_06,2023-06-20,LAUR,6,2023-06-28,Mariah Kachmar,1,TRUE,2023-06-28,Isaiah Mayo,1,,1
0623LAUR_07,2023-06-20,LAUR,7,2023-06-28,Mariah Kachmar,2,TRUE,2023-06-28,Isaiah Mayo,1,,2
0623LAUR_08,2023-06-20,LAUR,8,2023-06-28,Mariah Kachmar,3,TRUE,2023-06-28,Isaiah Mayo,3,,3
0623LAUR_09,2023-06-20,LAUR,9,2023-06-28,Mariah Kachmar,1,TRUE,2023-06-28,Isaiah Mayo,1,,1
0623LAUR_10,2023-06-20,LAUR,10,2023-06-28,Mariah Kachmar,1,TRUE,2023-06-28,Isaiah Mayo,1,,1
0623LAUR_11,2023-06-20,LAUR,11,2023-06-28,Mariah Kachmar,0,FALSE,,,,,0
0623LAUR_12,2023-06-20,LAUR,12,2023-06-28,Mariah Kachmar,0,FALSE,,,,,0
0623LAUR_13,2023-06-20,LAUR,13,2023-06-28,Mariah Kachmar,2,FALSE,,,,,2
0623LAUR_14,2023-06-20,LAUR,14,2023-06-28,Mariah Kachmar,1,FALSE,,,,,1
0623LAUR_15,2023-06-20,LAUR,15,2023-06-28,Meghana Parikh,0,FALSE,,,,,0
0623LAUR_16,2023-06-20,LAUR,16,2023-06-28,Meghana Parikh,3,FALSE,,,,,3
0623LAUR_17,2023-06-20,LAUR,17,2023-06-28,Mariah Kachmar,2,FALSE,,,,,2
0623LAUR_18,2023-06-20,LAUR,18,2023-06-28,Mariah Kachmar,2,FALSE,,,,,2
0623LAUR_19,2023-06-20,LAUR,19,2023-06-28,Meghana Parikh,0.5,FALSE,,,,,0.5
0623LAUR_20,2023-06-20,LAUR,20,2023-06-28,Meghana Parikh,1,FALSE,,,,,1
0623LAUR_21,2023-06-20,LAUR,21,2023-06-29,Mariah Kachmar,0.5,FALSE,,,,,0.5
0623LAUR_22,2023-06-20,LAUR,22,2023-06-29,Mariah Kachmar,0.5,FALSE,,,,,0.5
0623LAUR_23,2023-06-20,LAUR,23,2023-06-29,Mariah Kachmar,2,FALSE,,,,,2
0623LAUR_24,2023-06-20,LAUR,24,2023-06-29,Mariah Kachmar,2,FALSE,,,,,2
0623LAUR_25,2023-06-20,LAUR,25,2023-06-29,Meghana Parikh,2,FALSE,,,,,2
0623LAUR_26,2023-06-20,LAUR,26,2023-06-29,Meghana Parikh,2,FALSE,,,,,2
0623LAUR_27,2023-06-20,LAUR,27,2023-06-29,Meghana Parikh,2,FALSE,,,,,2
0623LAUR_28,2023-06-20,LAUR,28,2023-06-29,Meghana Parikh,1,FALSE,,,,,1
0623LAUR_29,2023-06-20,LAUR,29,2023-06-29,Meghana Parikh,1,FALSE,,,,,1
0623LAUR_30,2023-06-20,LAUR,30,2023-06-29,Meghana Parikh,2,FALSE,,,,,2
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
